Local time,Open,High,Low,Close,Volume
07.08.2014 00:00:00.000 GMT+0300,1.33823,1.33936,1.33371,1.33632,145560289245.6057
08.08.2014 00:00:00.000 GMT+0300,1.33628,1.34324,1.33435,1.34085,167566459655.7619
11.08.2014 00:00:00.000 GMT+0300,1.34077,1.34113,1.33803,1.33850,93836779174.80489
12.08.2014 00:00:00.000 GMT+0300,1.33850,1.33860,1.33360,1.33690,113866068725.58629
13.08.2014 00:00:00.000 GMT+0300,1.33691,1.34151,1.33423,1.33640,128851089599.60979
14.08.2014 00:00:00.000 GMT+0300,1.33640,1.34077,1.33484,1.33646,134255489624.02359
15.08.2014 00:00:00.000 GMT+0300,1.33645,1.34117,1.33587,1.33976,138745609497.07068
18.08.2014 00:00:00.000 GMT+0300,1.33908,1.33991,1.33529,1.33634,92118940307.61761
19.08.2014 00:00:00.000 GMT+0300,1.33633,1.33640,1.33133,1.33198,131028920837.40257
20.08.2014 00:00:00.000 GMT+0300,1.33198,1.33243,1.32553,1.32587,142988259643.55508
21.08.2014 00:00:00.000 GMT+0300,1.32590,1.32884,1.32417,1.32805,125926039916.9925
22.08.2014 00:00:00.000 GMT+0300,1.32803,1.32966,1.32206,1.32392,144634349365.2345
25.08.2014 00:00:00.000 GMT+0300,1.31948,1.32103,1.31837,1.31919,120651889404.29736
26.08.2014 00:00:00.000 GMT+0300,1.31919,1.32147,1.31646,1.31669,143452221313.4768
27.08.2014 00:00:00.000 GMT+0300,1.31669,1.32098,1.31526,1.31926,152077550048.82834
28.08.2014 00:00:00.000 GMT+0300,1.31925,1.32208,1.31597,1.31817,142742420410.1567
29.08.2014 00:00:00.000 GMT+0300,1.31817,1.31960,1.31311,1.31311,145277569946.28958
01.09.2014 00:00:00.000 GMT+0300,1.31272,1.31454,1.31190,1.31280,111002030151.36757
02.09.2014 00:00:00.000 GMT+0300,1.31278,1.31367,1.31102,1.31329,143029378540.0396
03.09.2014 00:00:00.000 GMT+0300,1.31327,1.31599,1.31220,1.31496,156411559692.38312
04.09.2014 00:00:00.000 GMT+0300,1.31496,1.31539,1.29202,1.29432,209910319335.9378
05.09.2014 00:00:00.000 GMT+0300,1.29435,1.29878,1.29219,1.29505,182624682617.18793
08.09.2014 00:00:00.000 GMT+0300,1.29556,1.29590,1.28814,1.28944,189483600585.938
09.09.2014 00:00:00.000 GMT+0300,1.28944,1.29574,1.28594,1.29370,204841539306.64102
10.09.2014 00:00:00.000 GMT+0300,1.29370,1.29629,1.28838,1.29166,201390011474.6097
11.09.2014 00:00:00.000 GMT+0300,1.29165,1.29517,1.28970,1.29235,200041001464.84402
12.09.2014 00:00:00.000 GMT+0300,1.29232,1.29793,1.29088,1.29616,191121679443.3595
15.09.2014 00:00:00.000 GMT+0300,1.29719,1.29727,1.29086,1.29397,170702870361.32843
16.09.2014 00:00:00.000 GMT+0300,1.29395,1.29950,1.29223,1.29593,202140799072.2658
17.09.2014 00:00:00.000 GMT+0300,1.29592,1.29813,1.28520,1.28644,186977319091.79718
18.09.2014 00:00:00.000 GMT+0300,1.28644,1.29302,1.28344,1.29214,198021147460.93793
19.09.2014 00:00:00.000 GMT+0300,1.29220,1.29288,1.28275,1.28281,199921819335.93793
22.09.2014 00:00:00.000 GMT+0300,1.28331,1.28677,1.28162,1.28488,147699390502.93
23.09.2014 00:00:00.000 GMT+0300,1.28488,1.29012,1.28426,1.28464,163175520751.9533
24.09.2014 00:00:00.000 GMT+0300,1.28463,1.28636,1.27741,1.27800,175690558349.60983
25.09.2014 00:00:00.000 GMT+0300,1.27801,1.27832,1.26970,1.27502,189585289306.64093
26.09.2014 00:00:00.000 GMT+0300,1.27502,1.27607,1.26769,1.26820,166013089111.32864
29.09.2014 00:00:00.000 GMT+0300,1.26808,1.27147,1.26636,1.26848,178363188720.70352
30.09.2014 00:00:00.000 GMT+0300,1.26848,1.27022,1.25710,1.26300,195919760742.1877
01.10.2014 00:00:00.000 GMT+0300,1.26303,1.26396,1.25836,1.26223,197713400878.9064
02.10.2014 00:00:00.000 GMT+0300,1.26223,1.26987,1.26138,1.26685,245416300659.1799
03.10.2014 00:00:00.000 GMT+0300,1.26681,1.26749,1.25005,1.25145,187077308837.89093
06.10.2014 00:00:00.000 GMT+0300,1.25107,1.26749,1.25089,1.26546,192586640014.64862
07.10.2014 00:00:00.000 GMT+0300,1.26545,1.26818,1.25837,1.26687,230360989257.8127
08.10.2014 00:00:00.000 GMT+0300,1.26684,1.27488,1.26226,1.27333,236365858642.5784
09.10.2014 00:00:00.000 GMT+0300,1.27333,1.27913,1.26640,1.26902,230071881835.9378
10.10.2014 00:00:00.000 GMT+0300,1.26900,1.27160,1.26054,1.26268,192655860595.70343
13.10.2014 00:00:00.000 GMT+0300,1.26311,1.27609,1.26201,1.27514,178367921875.00024
14.10.2014 00:00:00.000 GMT+0300,1.27513,1.27679,1.26399,1.26575,211942260253.90652
15.10.2014 00:00:00.000 GMT+0300,1.26574,1.28865,1.26247,1.28374,288924950439.45337
16.10.2014 00:00:00.000 GMT+0300,1.28374,1.28449,1.27057,1.28086,261798809082.03162
17.10.2014 00:00:00.000 GMT+0300,1.28081,1.28369,1.27436,1.27589,170955330810.54712
20.10.2014 00:00:00.000 GMT+0300,1.27507,1.28168,1.27312,1.28000,161951240966.79712
21.10.2014 00:00:00.000 GMT+0300,1.27996,1.28401,1.27144,1.27157,193266860229.4924
22.10.2014 00:00:00.000 GMT+0300,1.27156,1.27396,1.26372,1.26483,186017718627.93002
23.10.2014 00:00:00.000 GMT+0300,1.26483,1.26766,1.26137,1.26457,177633630493.1643
24.10.2014 00:00:00.000 GMT+0300,1.26458,1.26957,1.26349,1.26688,163131280761.71902
26.10.2014 23:00:00.000 GMT+0200,1.26754,1.27231,1.26657,1.26980,170154869628.9064
27.10.2014 23:00:00.000 GMT+0200,1.26979,1.27648,1.26845,1.27342,176642209472.65652
28.10.2014 23:00:00.000 GMT+0200,1.27338,1.27705,1.26307,1.26311,186241130126.95343
29.10.2014 23:00:00.000 GMT+0200,1.26313,1.26394,1.25474,1.26129,224442790283.20322
30.10.2014 23:00:00.000 GMT+0200,1.26132,1.26173,1.24860,1.25224,228631760131.83624
31.10.2014 23:00:00.000 GMT+0200,1.25224,1.25224,1.25220,1.25220,0
03.11.2014 00:00:00.000 GMT+0200,1.25067,1.25138,1.24396,1.24811,212951558349.60962
04.11.2014 00:00:00.000 GMT+0200,1.24820,1.25773,1.24804,1.25460,203606991943.35983
05.11.2014 00:00:00.000 GMT+0200,1.25456,1.25669,1.24572,1.24857,222503327636.719
06.11.2014 00:00:00.000 GMT+0200,1.24853,1.25333,1.23648,1.23746,241688099609.37543
07.11.2014 00:00:00.000 GMT+0200,1.23748,1.24694,1.23580,1.24533,228702009765.62518
10.11.2014 00:00:00.000 GMT+0200,1.24722,1.25091,1.24186,1.24206,180510111328.12543
11.11.2014 00:00:00.000 GMT+0200,1.24201,1.24991,1.23943,1.24746,185391297607.4222
12.11.2014 00:00:00.000 GMT+0200,1.24745,1.24978,1.24194,1.24380,219203378662.1097
13.11.2014 00:00:00.000 GMT+0200,1.24378,1.24915,1.24265,1.24765,170853340576.17233
14.11.2014 00:00:00.000 GMT+0200,1.24765,1.25463,1.23985,1.25249,208596340576.17233
17.11.2014 00:00:00.000 GMT+0200,1.25301,1.25774,1.24451,1.24496,185041459960.93793
18.11.2014 00:00:00.000 GMT+0200,1.24493,1.25450,1.24435,1.25362,182356789794.922
19.11.2014 00:00:00.000 GMT+0200,1.25362,1.25985,1.25123,1.25537,240030461914.06262
20.11.2014 00:00:00.000 GMT+0200,1.25534,1.25752,1.25042,1.25389,217445228759.76602
21.11.2014 00:00:00.000 GMT+0200,1.25389,1.25682,1.23750,1.23871,204492871337.89072
24.11.2014 00:00:00.000 GMT+0200,1.23627,1.24446,1.23622,1.24421,160705489746.094
25.11.2014 00:00:00.000 GMT+0200,1.24421,1.24869,1.24018,1.24740,163672530029.29742
26.11.2014 00:00:00.000 GMT+0200,1.24740,1.25312,1.24437,1.25055,147260100341.79712
27.11.2014 00:00:00.000 GMT+0200,1.25053,1.25235,1.24646,1.24669,95928370239.25809
28.11.2014 00:00:00.000 GMT+0200,1.24669,1.24902,1.24263,1.24497,136186351196.28908
01.12.2014 00:00:00.000 GMT+0200,1.24631,1.25067,1.24194,1.24689,187607740478.5158
02.12.2014 00:00:00.000 GMT+0200,1.24695,1.24762,1.23769,1.23827,156909849487.3049
03.12.2014 00:00:00.000 GMT+0200,1.23829,1.23905,1.23012,1.23110,171525830078.1252
04.12.2014 00:00:00.000 GMT+0200,1.23104,1.24563,1.22795,1.23786,206017791625.97678
05.12.2014 00:00:00.000 GMT+0200,1.23781,1.23931,1.22709,1.22825,161309458496.0942
08.12.2014 00:00:00.000 GMT+0200,1.22864,1.23439,1.22472,1.23172,156671932006.8362
09.12.2014 00:00:00.000 GMT+0200,1.23172,1.24475,1.22920,1.23738,198613898315.4299
10.12.2014 00:00:00.000 GMT+0200,1.23737,1.24481,1.23622,1.24476,178945101318.35983
11.12.2014 00:00:00.000 GMT+0200,1.24476,1.24951,1.23702,1.24099,203044301147.46133
12.12.2014 00:00:00.000 GMT+0200,1.24101,1.24851,1.23843,1.24595,178523991210.9378
15.12.2014 00:00:00.000 GMT+0200,1.24740,1.24786,1.24146,1.24363,183512158935.5473
16.12.2014 00:00:00.000 GMT+0200,1.24363,1.25699,1.24340,1.25101,215757222900.39102
17.12.2014 00:00:00.000 GMT+0200,1.25101,1.25159,1.23209,1.23415,201698576416.0161
18.12.2014 00:00:00.000 GMT+0200,1.23415,1.23524,1.22657,1.22861,179095250488.28152
19.12.2014 00:00:00.000 GMT+0200,1.22858,1.23022,1.22201,1.22265,145026199951.1722
22.12.2014 00:00:00.000 GMT+0200,1.22229,1.22725,1.22166,1.22289,107658679870.60597
23.12.2014 00:00:00.000 GMT+0200,1.22288,1.22456,1.21646,1.21716,101946150024.41428
24.12.2014 00:00:00.000 GMT+0200,1.21716,1.22201,1.21695,1.21953,63743819946.289505
25.12.2014 00:00:00.000 GMT+0200,1.21953,1.22283,1.21869,1.22273,4962720001.2206
26.12.2014 00:00:00.000 GMT+0200,1.22216,1.22261,1.21686,1.21777,50301359985.35171
29.12.2014 00:00:00.000 GMT+0200,1.21792,1.22210,1.21429,1.21518,98982420898.43788
30.12.2014 00:00:00.000 GMT+0200,1.21518,1.21873,1.21239,1.21547,106153389587.40279
31.12.2014 00:00:00.000 GMT+0200,1.21543,1.21697,1.20968,1.20971,76075350219.72687
01.01.2015 00:00:00.000 GMT+0200,1.20969,1.20976,1.20969,1.20976,1500000
02.01.2015 00:00:00.000 GMT+0200,1.21038,1.21073,1.20004,1.20017,125116100097.6568
05.01.2015 00:00:00.000 GMT+0200,1.19495,1.19762,1.18677,1.19324,168854520263.672
06.01.2015 00:00:00.000 GMT+0200,1.19324,1.19687,1.18842,1.18890,172616260498.04724
07.01.2015 00:00:00.000 GMT+0200,1.18890,1.18966,1.18022,1.18390,187168470214.8438
08.01.2015 00:00:00.000 GMT+0200,1.18387,1.18475,1.17543,1.17919,149133619140.6253
09.01.2015 00:00:00.000 GMT+0200,1.17922,1.18460,1.17629,1.18406,172777409912.10983
12.01.2015 00:00:00.000 GMT+0200,1.18452,1.18708,1.17861,1.18335,164753671142.57843
13.01.2015 00:00:00.000 GMT+0200,1.18335,1.18596,1.17531,1.17727,190010252563.4768
14.01.2015 00:00:00.000 GMT+0200,1.17725,1.18464,1.17273,1.17890,213948469360.35193
15.01.2015 00:00:00.000 GMT+0200,1.17887,1.17925,1.15675,1.16301,282150841064.4532
16.01.2015 00:00:00.000 GMT+0200,1.16309,1.16487,1.14600,1.15626,252438507812.5003
19.01.2015 00:00:00.000 GMT+0200,1.15515,1.16388,1.15514,1.16069,141815968383.7893
20.01.2015 00:00:00.000 GMT+0200,1.16048,1.16150,1.15405,1.15483,152633939819.3362
21.01.2015 00:00:00.000 GMT+0200,1.15484,1.16799,1.15412,1.16097,175790080810.5473
22.01.2015 00:00:00.000 GMT+0200,1.16097,1.16505,1.13160,1.13649,206744410644.53162
23.01.2015 00:00:00.000 GMT+0200,1.13653,1.13740,1.11146,1.12020,235584781738.28143
26.01.2015 00:00:00.000 GMT+0200,1.11521,1.12954,1.10979,1.12387,185822370849.60974
27.01.2015 00:00:00.000 GMT+0200,1.12384,1.14225,1.12237,1.13804,179816018310.54733
28.01.2015 00:00:00.000 GMT+0200,1.13807,1.13828,1.12760,1.12865,175048549926.7582
29.01.2015 00:00:00.000 GMT+0200,1.12866,1.13678,1.12619,1.13195,172378918945.3126
30.01.2015 00:00:00.000 GMT+0200,1.13196,1.13635,1.12783,1.12850,174188658813.4767
02.02.2015 00:00:00.000 GMT+0200,1.13112,1.13621,1.12922,1.13412,151848190429.6877
03.02.2015 00:00:00.000 GMT+0200,1.13412,1.15338,1.13124,1.14794,190613569091.79718
04.02.2015 00:00:00.000 GMT+0200,1.14797,1.14848,1.13156,1.13428,167315089599.6096
05.02.2015 00:00:00.000 GMT+0200,1.13428,1.14988,1.13039,1.14769,164856250488.28162
06.02.2015 00:00:00.000 GMT+0200,1.14769,1.14854,1.13119,1.13128,144486281372.0705
09.02.2015 00:00:00.000 GMT+0200,1.12957,1.13595,1.12703,1.13233,148103760009.7658
10.02.2015 00:00:00.000 GMT+0200,1.13236,1.13454,1.12729,1.13203,151996450073.2423
11.02.2015 00:00:00.000 GMT+0200,1.13201,1.13471,1.12800,1.13350,142341361328.1253
12.02.2015 00:00:00.000 GMT+0200,1.13350,1.14228,1.13023,1.14027,178418201782.2268
13.02.2015 00:00:00.000 GMT+0200,1.14031,1.14427,1.13800,1.13877,147506239379.8832
16.02.2015 00:00:00.000 GMT+0200,1.13990,1.14290,1.13193,1.13533,103344320190.43008
17.02.2015 00:00:00.000 GMT+0200,1.13553,1.14489,1.13218,1.14111,150528839111.3284
18.02.2015 00:00:00.000 GMT+0200,1.14111,1.14156,1.13339,1.13967,154027418395.9963
19.02.2015 00:00:00.000 GMT+0200,1.13968,1.14500,1.13552,1.13681,138357119995.1172
20.02.2015 00:00:00.000 GMT+0200,1.13679,1.14297,1.12790,1.13773,179648709228.5158
23.02.2015 00:00:00.000 GMT+0200,1.13911,1.13961,1.12951,1.13340,122417190185.5471
24.02.2015 00:00:00.000 GMT+0200,1.13342,1.13581,1.12883,1.13393,155369688720.7033
25.02.2015 00:00:00.000 GMT+0200,1.13400,1.13886,1.13358,1.13604,151031370849.6098
26.02.2015 00:00:00.000 GMT+0200,1.13599,1.13796,1.11836,1.11974,165137748413.0863
27.02.2015 00:00:00.000 GMT+0200,1.11977,1.12451,1.11756,1.11970,172841471679.68805
01.03.2015 00:00:00.000 GMT+0200,1.11970,1.11970,1.11933,1.11933,0
02.03.2015 00:00:00.000 GMT+0200,1.11808,1.12405,1.11601,1.11828,131437150878.90659
03.03.2015 00:00:00.000 GMT+0200,1.11828,1.12175,1.11546,1.11755,144467360351.56268
04.03.2015 00:00:00.000 GMT+0200,1.11755,1.11856,1.10616,1.10774,154369338623.0472
05.03.2015 00:00:00.000 GMT+0200,1.10774,1.11142,1.09874,1.10293,171395577636.71902
06.03.2015 00:00:00.000 GMT+0200,1.10293,1.10327,1.08390,1.08440,168408010498.04703
08.03.2015 23:00:00.000 GMT+0200,1.08302,1.09065,1.08228,1.08512,145283831176.75812
09.03.2015 23:00:00.000 GMT+0200,1.08513,1.08553,1.06926,1.06974,224308051635.74255
10.03.2015 23:00:00.000 GMT+0200,1.06968,1.07170,1.05112,1.05466,266376230224.60962
11.03.2015 23:00:00.000 GMT+0200,1.05462,1.06837,1.04940,1.06338,236260531494.14093
12.03.2015 23:00:00.000 GMT+0200,1.06340,1.06347,1.04624,1.04943,211732340209.9612
15.03.2015 23:00:00.000 GMT+0200,1.04701,1.06193,1.04697,1.05667,167955261718.7503
16.03.2015 23:00:00.000 GMT+0200,1.05665,1.06507,1.05514,1.05972,158567750000.0002
17.03.2015 23:00:00.000 GMT+0200,1.05970,1.10351,1.05799,1.08617,205548619873.047
18.03.2015 23:00:00.000 GMT+0200,1.08627,1.09193,1.06128,1.06585,255204990234.3752
19.03.2015 23:00:00.000 GMT+0200,1.06585,1.08816,1.06493,1.08160,193905551269.5315
22.03.2015 23:00:00.000 GMT+0200,1.08404,1.09713,1.07673,1.09456,260776909423.82852
23.03.2015 23:00:00.000 GMT+0200,1.09447,1.10292,1.08904,1.09235,223691011962.8909
24.03.2015 23:00:00.000 GMT+0200,1.09233,1.10144,1.09007,1.09698,196483900878.90652
25.03.2015 23:00:00.000 GMT+0200,1.09691,1.10522,1.08564,1.08837,253882851562.5003
26.03.2015 23:00:00.000 GMT+0200,1.08837,1.09485,1.08011,1.08874,234291510742.18768
30.03.2015 00:00:00.000 GMT+0300,1.08861,1.08950,1.08098,1.08327,182481899047.8517
31.03.2015 00:00:00.000 GMT+0300,1.08328,1.08455,1.07130,1.07308,205306850585.9378
01.04.2015 00:00:00.000 GMT+0300,1.07308,1.07999,1.07184,1.07624,192049199951.1722
02.04.2015 00:00:00.000 GMT+0300,1.07624,1.09050,1.07502,1.08795,190907960205.0784
03.04.2015 00:00:00.000 GMT+0300,1.08795,1.10270,1.08638,1.09713,100785199218.75038
06.04.2015 00:00:00.000 GMT+0300,1.10004,1.10356,1.09100,1.09217,112467470458.98477
07.04.2015 00:00:00.000 GMT+0300,1.09216,1.09547,1.08032,1.08141,187978608886.71893
08.04.2015 00:00:00.000 GMT+0300,1.08143,1.08873,1.07629,1.07805,215555369140.62518
09.04.2015 00:00:00.000 GMT+0300,1.07800,1.07886,1.06377,1.06587,187286787963.8674
10.04.2015 00:00:00.000 GMT+0300,1.06588,1.06837,1.05679,1.06022,179102759277.34415
13.04.2015 00:00:00.000 GMT+0300,1.05853,1.06190,1.05203,1.05669,183781242553.71112
14.04.2015 00:00:00.000 GMT+0300,1.05669,1.07074,1.05315,1.06541,193604820800.7816
15.04.2015 00:00:00.000 GMT+0300,1.06540,1.07017,1.05708,1.06834,203970050170.8987
16.04.2015 00:00:00.000 GMT+0300,1.06842,1.08175,1.06247,1.07605,282988251220.70325
17.04.2015 00:00:00.000 GMT+0300,1.07604,1.08487,1.07335,1.08048,227599290039.0626
20.04.2015 00:00:00.000 GMT+0300,1.08186,1.08210,1.07124,1.07374,202942390380.85974
21.04.2015 00:00:00.000 GMT+0300,1.07368,1.07811,1.06599,1.07354,201582170654.2972
22.04.2015 00:00:00.000 GMT+0300,1.07354,1.08008,1.07086,1.07248,222828048461.91443
23.04.2015 00:00:00.000 GMT+0300,1.07247,1.08452,1.06659,1.08234,240695389160.15652
24.04.2015 00:00:00.000 GMT+0300,1.08234,1.09000,1.07848,1.08706,236618670166.01593
27.04.2015 00:00:00.000 GMT+0300,1.08634,1.09266,1.08192,1.08909,195736661254.88312
28.04.2015 00:00:00.000 GMT+0300,1.08911,1.09910,1.08598,1.09802,213232438476.5628
29.04.2015 00:00:00.000 GMT+0300,1.09804,1.11879,1.09595,1.11280,266536920410.15628
30.04.2015 00:00:00.000 GMT+0300,1.11284,1.12662,1.10712,1.12236,282672342529.2973
01.05.2015 00:00:00.000 GMT+0300,1.12236,1.12900,1.11746,1.11948,172216699707.0315
04.05.2015 00:00:00.000 GMT+0300,1.11918,1.12245,1.11228,1.11454,170552482421.8753
05.05.2015 00:00:00.000 GMT+0300,1.11454,1.12231,1.10663,1.11848,223494499511.7188
06.05.2015 00:00:00.000 GMT+0300,1.11846,1.13700,1.11750,1.13459,249382650878.9064
07.05.2015 00:00:00.000 GMT+0300,1.13460,1.13916,1.12373,1.12662,248712229736.32843
08.05.2015 00:00:00.000 GMT+0300,1.12662,1.12880,1.11790,1.12015,251461930908.2032
11.05.2015 00:00:00.000 GMT+0300,1.11975,1.12065,1.11310,1.11546,213630340820.3127
12.05.2015 00:00:00.000 GMT+0300,1.11544,1.12787,1.11343,1.12127,222506663208.00803
13.05.2015 00:00:00.000 GMT+0300,1.12128,1.13827,1.12023,1.13536,224754721191.40643
14.05.2015 00:00:00.000 GMT+0300,1.13536,1.14447,1.13406,1.14097,259844342529.2972
15.05.2015 00:00:00.000 GMT+0300,1.14094,1.14669,1.13239,1.14484,234264840087.89093
18.05.2015 00:00:00.000 GMT+0300,1.14469,1.14492,1.12987,1.13141,195841610412.5978
19.05.2015 00:00:00.000 GMT+0300,1.13148,1.13264,1.11184,1.11493,238987451904.29712
20.05.2015 00:00:00.000 GMT+0300,1.11495,1.11522,1.10621,1.10937,242739590454.10193
21.05.2015 00:00:00.000 GMT+0300,1.10924,1.11813,1.10797,1.11117,224374809570.3127
22.05.2015 00:00:00.000 GMT+0300,1.11116,1.12083,1.10023,1.10074,216984290039.06268
25.05.2015 00:00:00.000 GMT+0300,1.10016,1.10095,1.09590,1.09766,97021779418.94566
26.05.2015 00:00:00.000 GMT+0300,1.09766,1.09810,1.08633,1.08719,225659021240.23462
27.05.2015 00:00:00.000 GMT+0300,1.08719,1.09290,1.08192,1.09038,216709102661.1329
28.05.2015 00:00:00.000 GMT+0300,1.09036,1.09584,1.08671,1.09474,231710810058.594
29.05.2015 00:00:00.000 GMT+0300,1.09474,1.10062,1.09258,1.09831,217761608398.4378
01.06.2015 00:00:00.000 GMT+0300,1.09803,1.09885,1.08873,1.09259,219495438110.35205
02.06.2015 00:00:00.000 GMT+0300,1.09258,1.11942,1.09159,1.11504,259614958496.09412
03.06.2015 00:00:00.000 GMT+0300,1.11505,1.12850,1.10794,1.12740,254923459716.7972
04.06.2015 00:00:00.000 GMT+0300,1.12732,1.13798,1.12222,1.12375,254546479064.94162
05.06.2015 00:00:00.000 GMT+0300,1.12377,1.12801,1.10495,1.11124,248335682861.32834
08.06.2015 00:00:00.000 GMT+0300,1.10966,1.13068,1.10842,1.12906,217911897705.0783
09.06.2015 00:00:00.000 GMT+0300,1.12906,1.13454,1.12140,1.12822,224798568359.3753
10.06.2015 00:00:00.000 GMT+0300,1.12824,1.13865,1.12600,1.13237,247022651489.25812
11.06.2015 00:00:00.000 GMT+0300,1.13236,1.13315,1.11820,1.12573,202964298828.1253
12.06.2015 00:00:00.000 GMT+0300,1.12575,1.12965,1.11512,1.12648,222454328857.4221
15.06.2015 00:00:00.000 GMT+0300,1.12102,1.12944,1.11891,1.12826,203801190429.6878
16.06.2015 00:00:00.000 GMT+0300,1.12817,1.13298,1.12048,1.12471,190303100219.72702
17.06.2015 00:00:00.000 GMT+0300,1.12467,1.13578,1.12065,1.13372,212478300781.25018
18.06.2015 00:00:00.000 GMT+0300,1.13369,1.14364,1.13302,1.13600,239106763183.5939
19.06.2015 00:00:00.000 GMT+0300,1.13585,1.13992,1.12920,1.13487,176055228881.83636
22.06.2015 00:00:00.000 GMT+0300,1.13771,1.14102,1.13120,1.13402,178684588012.69553
23.06.2015 00:00:00.000 GMT+0300,1.13402,1.13472,1.11351,1.11677,208564130249.02374
24.06.2015 00:00:00.000 GMT+0300,1.11667,1.12347,1.11544,1.12040,195111520019.5315
25.06.2015 00:00:00.000 GMT+0300,1.12040,1.12276,1.11537,1.12045,160823318725.58636
26.06.2015 00:00:00.000 GMT+0300,1.12031,1.12197,1.11301,1.11625,168325950195.31284
29.06.2015 00:00:00.000 GMT+0300,1.10049,1.12783,1.09545,1.12356,248620201660.1564
30.06.2015 00:00:00.000 GMT+0300,1.12360,1.12435,1.11124,1.11445,204607149902.34393
01.07.2015 00:00:00.000 GMT+0300,1.11452,1.11713,1.10426,1.10523,194951768676.7579
02.07.2015 00:00:00.000 GMT+0300,1.10525,1.11214,1.10321,1.10832,180016680541.99252
03.07.2015 00:00:00.000 GMT+0300,1.10830,1.11177,1.10650,1.11092,128605680908.2034
06.07.2015 00:00:00.000 GMT+0300,1.09932,1.10954,1.09690,1.10556,200687289062.5001
07.07.2015 00:00:00.000 GMT+0300,1.10556,1.10584,1.09163,1.10107,229725471679.68762
08.07.2015 00:00:00.000 GMT+0300,1.10107,1.10927,1.09743,1.10758,227149890380.8596
09.07.2015 00:00:00.000 GMT+0300,1.10756,1.11249,1.09915,1.10356,190815910156.2501
10.07.2015 00:00:00.000 GMT+0300,1.10353,1.12157,1.10304,1.11519,206573400146.4847
13.07.2015 00:00:00.000 GMT+0300,1.10922,1.11968,1.09954,1.10006,207430400634.76593
14.07.2015 00:00:00.000 GMT+0300,1.10005,1.10832,1.09653,1.10083,196629460205.07855
15.07.2015 00:00:00.000 GMT+0300,1.10083,1.10355,1.09299,1.09485,192971909790.03943
16.07.2015 00:00:00.000 GMT+0300,1.09466,1.09626,1.08553,1.08731,199076612548.82846
17.07.2015 00:00:00.000 GMT+0300,1.08736,1.09069,1.08279,1.08279,168988678955.07843
20.07.2015 00:00:00.000 GMT+0300,1.08295,1.08702,1.08086,1.08250,157183429931.6408
21.07.2015 00:00:00.000 GMT+0300,1.08250,1.09685,1.08116,1.09342,204567958496.09402
22.07.2015 00:00:00.000 GMT+0300,1.09343,1.09666,1.08693,1.09286,191039189697.2658
23.07.2015 00:00:00.000 GMT+0300,1.09286,1.10179,1.09216,1.09827,197433689331.05505
24.07.2015 00:00:00.000 GMT+0300,1.09827,1.09957,1.09253,1.09812,146888830688.47702
27.07.2015 00:00:00.000 GMT+0300,1.09813,1.11292,1.09689,1.10871,189528050415.03928
28.07.2015 00:00:00.000 GMT+0300,1.10874,1.10996,1.10221,1.10596,160046691528.32053
29.07.2015 00:00:00.000 GMT+0300,1.10593,1.10840,1.09669,1.09818,175838061523.4378
30.07.2015 00:00:00.000 GMT+0300,1.09825,1.09891,1.08933,1.09310,179395399658.2036
31.07.2015 00:00:00.000 GMT+0300,1.09311,1.11140,1.09211,1.09830,189952491333.00803
03.08.2015 00:00:00.000 GMT+0300,1.09705,1.09957,1.09413,1.09491,147843490112.305
04.08.2015 00:00:00.000 GMT+0300,1.09493,1.09875,1.08789,1.08806,169552490478.5159
05.08.2015 00:00:00.000 GMT+0300,1.08813,1.09342,1.08481,1.09056,202943989990.23462
06.08.2015 00:00:00.000 GMT+0300,1.09056,1.09439,1.08737,1.09240,159984720947.2659
07.08.2015 00:00:00.000 GMT+0300,1.09223,1.09783,1.08553,1.09647,176141760864.2579
10.08.2015 00:00:00.000 GMT+0300,1.09627,1.10414,1.09254,1.10185,146345931640.6252
11.08.2015 00:00:00.000 GMT+0300,1.10185,1.10882,1.09604,1.10416,185970389892.57843
12.08.2015 00:00:00.000 GMT+0300,1.10418,1.12133,1.10242,1.11574,194796949340.82083
13.08.2015 00:00:00.000 GMT+0300,1.11576,1.11890,1.10800,1.11491,175497328857.4221
14.08.2015 00:00:00.000 GMT+0300,1.11490,1.11887,1.10978,1.11079,144432279052.7348
17.08.2015 00:00:00.000 GMT+0300,1.11155,1.11249,1.10588,1.10777,131909791320.801
18.08.2015 00:00:00.000 GMT+0300,1.10778,1.10938,1.10175,1.10216,128193100219.72688
19.08.2015 00:00:00.000 GMT+0300,1.10213,1.11342,1.10178,1.11198,155653730957.0315
20.08.2015 00:00:00.000 GMT+0300,1.11191,1.12446,1.11072,1.12400,169829829711.91443
21.08.2015 00:00:00.000 GMT+0300,1.12397,1.13887,1.12292,1.13828,198178869873.04718
24.08.2015 00:00:00.000 GMT+0300,1.13748,1.17139,1.13692,1.16176,289048731689.4532
25.08.2015 00:00:00.000 GMT+0300,1.16172,1.16218,1.13968,1.15141,244207187988.2813
26.08.2015 00:00:00.000 GMT+0300,1.15138,1.15609,1.12914,1.13126,252689848876.9534
27.08.2015 00:00:00.000 GMT+0300,1.13115,1.13644,1.12030,1.12458,230298441162.1097
28.08.2015 00:00:00.000 GMT+0300,1.12456,1.13097,1.11559,1.11800,183195729980.469
31.08.2015 00:00:00.000 GMT+0300,1.11703,1.12624,1.11693,1.12099,152033460693.3599
