,Close,Inflation_Rate_EU,Inflation_Rate_USA,Interest_Rate_EU,Interest_Rate_GER,Funds_Rate_FED,Close_S&P500,Close_DAX
3128,1.16546,0.4,1.6,0.17,-0.52,0.09,3215.63,12838.05957
3129,1.16546,0.4,1.6,0.17,-0.52,0.09,3215.63,12838.05957
3130,1.1751,0.4,1.6,0.17,-0.52,0.1,3239.41,12838.66016
3131,1.1715,0.4,1.6,0.17,-0.52,0.1,3218.44,12835.28027
3132,1.17907,0.4,1.6,0.17,-0.52,0.1,3258.44,12822.25977
3133,1.18467,0.4,1.6,0.17,-0.52,0.1,3246.22,12379.65039
3134,1.17753,0.4,1.6,0.17,-0.52,0.1,3271.12,12313.36035
3135,1.17753,-0.2,1.7,0.14,-0.52,0.1,3253.05,12313.36035
3136,1.17753,-0.2,1.7,0.14,-0.52,0.1,3253.05,12313.36035
3137,1.17617,-0.2,1.7,0.14,-0.52,0.1,3273.83,12646.98047
3138,1.18028,-0.2,1.7,0.14,-0.52,0.1,3028.245,12600.87012
3139,1.18629,-0.2,1.7,0.14,-0.52,0.1,3128.785,12660.25
3140,1.18763,-0.2,1.7,0.14,-0.52,0.1,3290.775,12591.67969
3141,1.17862,-0.2,1.7,0.14,-0.52,0.1,3260.61,12674.87988
3142,1.17862,-0.2,1.7,0.14,-0.52,0.1,3169.94,12674.87988
3143,1.17862,-0.2,1.7,0.14,-0.52,0.1,3331.84,12674.87988
3144,1.17371,-0.2,1.7,0.14,-0.52,0.1,3403.65,12687.53027
3145,1.17395,-0.2,1.7,0.14,-0.52,0.1,3390.26,12946.88965
3146,1.17835,-0.2,1.7,0.14,-0.52,0.1,3541.3,13058.62988
3147,1.18131,-0.2,1.7,0.14,-0.52,0.1,3373.43,12993.70996
3148,1.18414,-0.2,1.7,0.14,-0.52,0.1,3372.85,12901.33984
3149,1.18414,-0.2,1.7,0.14,-0.52,0.1,3372.85,12901.33984
3150,1.18414,-0.2,1.7,0.14,-0.52,0.1,3372.85,12901.33984
3151,1.18698,-0.2,1.7,0.14,-0.52,0.1,3381.99,12920.66016
3152,1.19305,-0.2,1.7,0.14,-0.52,0.09,3389.78,12881.75977
3153,1.18385,-0.2,1.7,0.14,-0.52,0.09,3374.85,12977.33008
3154,1.18599,-0.2,1.7,0.14,-0.52,0.09,3385.51,12830
3155,1.17949,-0.2,1.7,0.14,-0.52,0.09,3397.16,12764.79981
3156,1.17949,-0.2,1.7,0.14,-0.52,0.09,3397.16,12764.79981
3157,1.17949,-0.2,1.7,0.14,-0.52,0.09,3397.16,12764.79981
3158,1.17873,-0.2,1.7,0.14,-0.52,0.09,3431.28,13066.54004
3159,1.18343,-0.2,1.7,0.14,-0.52,0.09,3443.62,13061.62012
3160,1.18298,-0.2,1.7,0.14,-0.52,0.09,3478.73,13190.15039
3161,1.18215,-0.2,1.7,0.14,-0.52,0.08,3484.55,13096.36035
3162,1.19018,-0.2,1.7,0.14,-0.52,0.09,3508.01,13033.2002
3163,1.19018,-0.2,1.7,0.14,-0.52,0.09,3508.01,13033.2002
3164,1.19018,-0.2,1.7,0.14,-0.52,0.09,3508.01,13033.2002
3165,1.19361,-0.2,1.7,0.14,-0.52,0.09,3500.31,12945.37988
3166,1.19113,-0.3,1.7,0.13,-0.52,0.09,3400.675,12974.25
3167,1.18547,-0.3,1.7,0.13,-0.52,0.09,3427.77,13243.42969
3168,1.18512,-0.3,1.7,0.13,-0.52,0.09,3100.81,13057.76953
3169,1.18371,-0.3,1.7,0.13,-0.52,0.09,3108.39,12842.66016
3170,1.18371,-0.3,1.7,0.13,-0.52,0.09,2789.82,12842.66016
3171,1.18371,-0.3,1.7,0.13,-0.52,0.09,3207.18,12842.66016
3172,1.18133,-0.3,1.7,0.13,-0.52,0.09,3289.505,13100.28027
3173,1.17737,-0.3,1.7,0.13,-0.52,0.09,3241.945,12968.33008
3174,1.18025,-0.3,1.7,0.13,-0.52,0.09,3398.96,13237.20996
3175,1.18146,-0.3,1.7,0.13,-0.52,0.09,3408.16,13208.88965
3176,1.18453,-0.3,1.7,0.13,-0.52,0.09,3445.735,13202.83984
3177,1.18453,-0.3,1.7,0.13,-0.52,0.09,3672.82,13202.83984
3178,1.18453,-0.3,1.7,0.13,-0.52,0.09,3672.82,13202.83984
3179,1.18643,-0.3,1.7,0.13,-0.52,0.09,3383.54,13193.66016
3180,1.18462,-0.3,1.7,0.13,-0.52,0.09,3401.2,13217.66992
3181,1.18155,-0.3,1.7,0.13,-0.52,0.09,3385.49,13255.37012
3182,1.18477,-0.3,1.7,0.13,-0.52,0.09,3357.01,13208.12012
3183,1.18385,-0.3,1.7,0.13,-0.52,0.09,3319.47,13116.25
3184,1.18385,-0.3,1.7,0.13,-0.52,0.09,3319.47,13116.25
3185,1.18385,-0.3,1.7,0.13,-0.52,0.09,3319.47,13116.25
3186,1.17707,-0.3,1.7,0.13,-0.52,0.09,3281.06,12542.44043
3187,1.17077,-0.3,1.7,0.13,-0.52,0.09,3315.57,12594.38965
3188,1.16595,-0.3,1.7,0.13,-0.52,0.09,3236.92,12642.96973
3189,1.16708,-0.3,1.7,0.13,-0.52,0.09,3246.59,12606.57031
3190,1.16277,-0.3,1.7,0.13,-0.52,0.09,3298.46,12469.2002
3191,1.16277,-0.3,1.7,0.13,-0.52,0.09,3298.46,12469.2002
3192,1.16277,-0.3,1.7,0.13,-0.52,0.09,3298.46,12469.2002
3193,1.1665,-0.3,1.7,0.13,-0.52,0.09,3351.6,12870.87012
3194,1.17426,-0.3,1.7,0.13,-0.52,0.09,3335.47,12825.82031
3195,1.1721,-0.3,1.7,0.13,-0.52,0.09,3363,12760.73047
3196,1.1746,-0.3,1.6,0.04,-0.61,0.09,3323.075,12730.76953
3197,1.17157,-0.3,1.6,0.04,-0.61,0.09,3350.265,12689.04004
3198,1.17157,-0.3,1.6,0.04,-0.61,0.09,2882.23,12689.04004
3199,1.17157,-0.3,1.6,0.04,-0.61,0.09,2789.82,12689.04004
3200,1.17825,-0.3,1.6,0.04,-0.61,0.09,3099.225,12828.30957
3201,1.17334,-0.3,1.6,0.04,-0.61,0.09,3275.545,12906.01953
3202,1.17604,-0.3,1.6,0.04,-0.61,0.09,3302.245,12928.57031
3203,1.17582,-0.3,1.6,0.04,-0.61,0.09,3403.65,13042.20996
3204,1.18248,-0.3,1.6,0.04,-0.61,0.09,3408.16,13051.23047
3205,1.18248,-0.3,1.6,0.04,-0.61,0.09,3339.19,13051.23047
3206,1.18248,-0.3,1.6,0.04,-0.61,0.09,3545.53,13051.23047
3207,1.1812,-0.3,1.6,0.04,-0.61,0.09,3601.16,13138.41016
3208,1.1744,-0.3,1.6,0.04,-0.61,0.09,3511.93,13018.99023
3209,1.17452,-0.3,1.6,0.04,-0.61,0.09,3488.67,13028.05957
3210,1.17073,-0.3,1.6,0.04,-0.61,0.09,3483.34,12703.75
3211,1.17132,-0.3,1.6,0.04,-0.61,0.09,3483.81,12908.99023
3212,1.17132,-0.3,1.6,0.04,-0.61,0.09,3483.81,12908.99023
3213,1.17132,-0.3,1.6,0.04,-0.61,0.09,3483.81,12908.99023
3214,1.17695,-0.3,1.6,0.04,-0.61,0.09,3426.92,12854.66016
3215,1.18211,-0.3,1.6,0.04,-0.61,0.09,3443.12,12736.9502
3216,1.18598,-0.3,1.6,0.04,-0.61,0.09,3435.56,12557.63965
3217,1.18177,-0.3,1.6,0.04,-0.61,0.09,3453.49,12543.05957
3218,1.18572,-0.3,1.6,0.04,-0.61,0.09,3465.39,12645.75
3219,1.18572,-0.3,1.6,0.04,-0.61,0.09,3465.39,12645.75
3220,1.18572,-0.3,1.6,0.04,-0.61,0.09,3465.39,12645.75
3221,1.18086,-0.3,1.6,0.04,-0.61,0.09,3400.97,12177.17969
3222,1.1795,-0.3,1.6,0.04,-0.61,0.09,3390.68,12063.57031
3223,1.17457,-0.3,1.6,0.04,-0.61,0.09,3271.03,11560.50977
3224,1.16731,-0.3,1.6,0.04,-0.61,0.09,3310.11,11598.07031
3225,1.16431,-0.3,1.6,0.04,-0.61,0.09,3269.96,11556.48047
3226,1.16431,-0.3,1.6,0.04,-0.61,0.09,3269.96,11556.48047
3227,1.16431,-0.3,1.6,0.04,-0.61,0.09,3269.96,11556.48047
3228,1.16404,-0.3,1.6,0.02,-0.61,0.09,3333.995,11788.28027
3229,1.1715,-0.3,1.6,0.02,-0.61,0.09,3055.27,12088.98047
3230,1.17244,-0.3,1.6,0.02,-0.61,0.09,3092.41,12324.21973
3231,1.18268,-0.3,1.6,0.02,-0.61,0.09,3220.385,12568.08984
3232,1.187,-0.3,1.6,0.02,-0.61,0.09,3255.77,12480.01953
3233,1.187,-0.3,1.6,0.02,-0.61,0.09,3002.1,12480.01953
3234,1.187,-0.3,1.6,0.02,-0.61,0.09,3333.69,12480.01953
3235,1.18127,-0.3,1.6,0.02,-0.61,0.09,3445.735,13095.96973
3236,1.18127,-0.3,1.6,0.02,-0.61,0.09,3443.25,13163.11035
3237,1.17771,-0.3,1.6,0.02,-0.61,0.09,3572.66,13216.17969
3238,1.18041,-0.3,1.6,0.02,-0.61,0.09,3600.235,13052.9502
3239,1.1831,-0.3,1.6,0.02,-0.61,0.09,3585.15,13076.71973
3240,1.1831,-0.3,1.6,0.02,-0.61,0.09,3585.15,13076.71973
3241,1.1831,-0.3,1.6,0.02,-0.61,0.09,3585.15,13076.71973
3242,1.18516,-0.3,1.6,0.02,-0.61,0.09,3626.91,13138.61035
3243,1.18612,-0.3,1.6,0.02,-0.61,0.09,3609.53,13133.46973
3244,1.18526,-0.3,1.6,0.02,-0.61,0.09,3567.79,13201.88965
3245,1.18745,-0.3,1.6,0.02,-0.61,0.08,3581.87,13086.16016
3246,1.18544,-0.3,1.6,0.02,-0.61,0.08,3557.54,13137.25
3247,1.18544,-0.3,1.6,0.02,-0.61,0.08,3557.54,13137.25
3248,1.18544,-0.3,1.6,0.02,-0.61,0.08,3557.54,13137.25
3249,1.18399,-0.3,1.6,0.02,-0.61,0.08,3577.59,13126.96973
3250,1.18905,-0.3,1.6,0.02,-0.61,0.08,3635.41,13292.44043
3251,1.19157,-0.3,1.6,0.02,-0.61,0.08,3629.65,13289.79981
3252,1.19127,-0.3,1.6,0.02,-0.61,0.08,3629.65,13286.57031
3253,1.1962,-0.3,1.6,0.02,-0.61,0.08,3638.35,13335.67969
3254,1.1962,-0.3,1.6,0.02,-0.61,0.08,3638.35,13335.67969
3255,1.1962,-0.3,1.6,0.02,-0.61,0.08,3638.35,13335.67969
3256,1.19256,-0.3,1.6,0.02,-0.61,0.09,3621.63,13291.16016
3257,1.20692,-0.3,1.6,0,-0.62,0.09,3642.04,13382.29981
3258,1.21132,-0.3,1.6,0,-0.62,0.09,3524.23,13313.24023
3259,1.21454,-0.3,1.6,0,-0.62,0.09,3073.68,13252.86035
3260,1.21202,-0.3,1.6,0,-0.62,0.09,3089.88,13298.95996
3261,1.21202,-0.3,1.6,0,-0.62,0.09,2870.12,13298.95996
3262,1.21202,-0.3,1.6,0,-0.62,0.09,3041.31,13298.95996
3263,1.21091,-0.3,1.6,0,-0.62,0.09,3366.635,13271
3264,1.21022,-0.3,1.6,0,-0.62,0.09,3541.3,13278.49023
3265,1.20799,-0.3,1.6,0,-0.62,0.09,3526.585,13340.25977
3266,1.21398,-0.3,1.6,0,-0.62,0.09,3601.16,13295.73047
3267,1.21086,-0.3,1.6,0,-0.62,0.09,3600.235,13114.29981
3268,1.21086,-0.3,1.6,0,-0.62,0.09,3537.01,13114.29981
3269,1.21086,-0.3,1.6,0,-0.62,0.09,3537.01,13114.29981
3270,1.21432,-0.3,1.6,0,-0.62,0.09,3647.49,13223.16016
3271,1.21505,-0.3,1.6,0,-0.62,0.09,3694.62,13362.87012
3272,1.21985,-0.3,1.6,0,-0.62,0.09,3701.17,13565.98047
3273,1.22656,-0.3,1.6,0,-0.62,0.09,3722.48,13667.25
3274,1.22559,-0.3,1.6,0,-0.62,0.09,3709.41,13630.50977
3275,1.22559,-0.3,1.6,0,-0.62,0.09,3709.41,13630.50977
3276,1.22559,-0.3,1.6,0,-0.62,0.09,3709.41,13630.50977
3277,1.22432,-0.3,1.6,0,-0.62,0.09,3694.92,13246.29981
3278,1.2161,-0.3,1.6,0,-0.62,0.09,3687.26,13418.11035
3279,1.2185,-0.3,1.6,0,-0.62,0.09,3690.01,13587.23047
3280,1.21844,-0.3,1.6,0,-0.62,0.09,3703.06,13587.23047
3281,1.21922,-0.3,1.6,0,-0.62,0.09,3703.06,13587.23047
3282,1.21922,-0.3,1.6,0,-0.62,0.09,3703.06,13587.23047
3283,1.21922,-0.3,1.6,0,-0.62,0.09,3703.06,13587.23047
3284,1.2216,-0.3,1.6,0,-0.62,0.09,3735.36,13790.29004
3285,1.22478,-0.3,1.6,0,-0.62,0.09,3727.04,13761.37988
3286,1.22952,-0.3,1.6,0,-0.62,0.09,3732.04,13718.78027
3287,1.22141,-0.3,1.6,0,-0.62,0.09,3756.07,13718.78027
3288,1.22141,0.9,1.4,0.03,-0.58,0.09,3756.07,13718.78027
3289,1.22141,0.9,1.4,0.03,-0.58,0.09,3773.86,13718.78027
3290,1.22141,0.9,1.4,0.03,-0.58,0.09,3901.82,13718.78027
3291,1.22473,0.9,1.4,0.03,-0.58,0.09,3860.26,13726.74023
3292,1.22957,0.9,1.4,0.03,-0.58,0.09,3873.365,13651.21973
3293,1.23239,0.9,1.4,0.03,-0.58,0.09,3975.09,13891.96973
3294,1.2271,0.9,1.4,0.03,-0.58,0.09,4061.865,13968.24023
3295,1.22174,0.9,1.4,0.03,-0.58,0.09,4072.31,14049.53027
3296,1.22174,0.9,1.4,0.03,-0.58,0.09,4524.09,14049.53027
3297,1.22174,0.9,1.4,0.03,-0.58,0.09,4357.04,14049.53027
3298,1.21496,0.9,1.4,0.03,-0.58,0.09,4206.64,13936.66016
3299,1.22062,0.9,1.4,0.03,-0.58,0.09,4157.115,13925.05957
3300,1.21568,0.9,1.4,0.03,-0.58,0.09,3809.84,13939.70996
3301,1.2153,0.9,1.4,0.03,-0.58,0.09,3795.54,13988.7002
3302,1.20748,0.9,1.4,0.03,-0.58,0.09,3768.25,13787.73047
3303,1.20748,0.9,1.4,0.03,-0.58,0.09,3768.25,13787.73047
3304,1.20748,0.9,1.4,0.03,-0.58,0.09,3768.25,13787.73047
3305,1.20749,0.9,1.4,0.03,-0.58,0.09,3768.25,13848.34961
3306,1.21284,0.9,1.4,0.03,-0.58,0.09,3798.91,13815.05957
3307,1.21044,0.9,1.4,0.03,-0.58,0.09,3851.85,13921.37012
3308,1.2164,0.9,1.4,0.03,-0.58,0.08,3853.07,13906.66992
3309,1.21667,0.9,1.4,0.03,-0.58,0.08,3841.47,13873.96973
3310,1.21667,0.9,1.4,0.03,-0.58,0.08,3841.47,13873.96973
3311,1.21667,0.9,1.4,0.03,-0.58,0.08,3841.47,13873.96973
3312,1.21363,0.9,1.4,0.03,-0.58,0.08,3855.36,13643.9502
3313,1.21597,0.9,1.4,0.03,-0.58,0.08,3849.62,13870.99023
3314,1.21096,0.9,1.4,0.03,-0.58,0.08,3750.77,13620.45996
3315,1.21201,0.9,1.4,0.03,-0.58,0.07,3787.38,13665.92969
3316,1.21298,0.9,1.4,0.03,-0.58,0.07,3714.24,13432.87012
3317,1.21298,0.9,1.4,0.03,-0.58,0.07,3714.24,13432.87012
3318,1.21298,0.9,1.4,0.03,-0.58,0.07,3714.24,13432.87012
3319,1.20594,0.9,1.3,0.18,-0.45,0.08,3744.05,13622.01953
3320,1.20428,0.9,1.3,0.18,-0.45,0.08,3826.31,13835.16016
3321,1.20351,0.9,1.3,0.18,-0.45,0.08,3850.23,13933.62988
3322,1.1962,0.9,1.3,0.18,-0.45,0.08,3945.805,14060.29004
3323,1.20481,0.9,1.3,0.18,-0.45,0.08,3953.35,14056.71973
3324,1.20481,0.9,1.3,0.18,-0.45,0.08,4208.12,14056.71973
3325,1.20481,0.9,1.3,0.18,-0.45,0.08,4352.34,14056.71973
3326,1.20482,0.9,1.3,0.18,-0.45,0.07,4151.375,14059.91016
3327,1.21172,0.9,1.3,0.18,-0.45,0.08,4224.09,14011.79981
3328,1.21172,0.9,1.3,0.18,-0.45,0.08,4223.415,13932.96973
3329,1.21303,0.9,1.3,0.18,-0.45,0.08,4273.515,14040.91016
3330,1.21177,0.9,1.3,0.18,-0.45,0.08,4255.965,14049.88965
3331,1.21177,0.9,1.3,0.18,-0.45,0.08,4577.1,14049.88965
3332,1.21177,0.9,1.3,0.18,-0.45,0.08,4577.1,14049.88965
3333,1.21274,0.9,1.3,0.18,-0.45,0.08,3934.83,14109.48047
3334,1.21053,0.9,1.3,0.18,-0.45,0.08,3932.59,14064.59961
3335,1.20372,0.9,1.3,0.18,-0.45,0.08,3931.33,13909.26953
3336,1.20908,0.9,1.3,0.18,-0.45,0.07,3913.97,13886.92969
3337,1.21167,0.9,1.3,0.18,-0.45,0.07,3906.71,13993.23047
3338,1.21167,0.9,1.3,0.18,-0.45,0.07,3906.71,13993.23047
3339,1.21167,0.9,1.3,0.18,-0.45,0.07,3906.71,13993.23047
3340,1.21551,0.9,1.3,0.18,-0.45,0.07,3876.5,13950.04004
3341,1.21493,0.9,1.3,0.18,-0.45,0.07,3881.37,13864.80957
3342,1.21664,0.9,1.3,0.18,-0.45,0.07,3925.43,13976
3343,1.2174,0.9,1.3,0.18,-0.45,0.07,3829.34,13879.33008
3344,1.20704,0.9,1.3,0.18,-0.45,0.07,3811.15,13786.29004
3345,1.20704,0.9,1.3,0.18,-0.45,0.07,3811.15,13786.29004
3346,1.20704,0.9,1.3,0.18,-0.45,0.07,3811.15,13786.29004
3347,1.20488,1.3,1.6,0.31,-0.36,0.07,3856.485,14012.82031
3348,1.20898,1.3,1.6,0.31,-0.36,0.07,3850.23,14039.79981
3349,1.20627,1.3,1.6,0.31,-0.36,0.07,3819.72,14080.03027
3350,1.19692,1.3,1.6,0.31,-0.36,0.07,3794.095,14056.33984
3351,1.19128,1.3,1.6,0.31,-0.36,0.07,4017.3,13920.69043
3352,1.19128,1.3,1.6,0.31,-0.36,0.07,4192.85,13920.69043
3353,1.19128,1.3,1.6,0.31,-0.36,0.07,4192.85,13920.69043
3354,1.1846,1.3,1.6,0.31,-0.36,0.07,4122.25,14380.91016
3355,1.19001,1.3,1.6,0.31,-0.36,0.07,4205.435,14437.94043
3356,1.19284,1.3,1.6,0.31,-0.36,0.07,4217.12,14540.25
3357,1.19844,1.3,1.6,0.31,-0.36,0.07,4299.955,14569.38965
3358,1.19476,1.3,1.6,0.31,-0.36,0.07,4240.885,14502.38965
3359,1.19476,1.3,1.6,0.31,-0.36,0.07,4538.43,14502.38965
3360,1.19476,1.3,1.6,0.31,-0.36,0.07,4538.43,14502.38965
3361,1.19286,1.3,1.6,0.31,-0.36,0.07,3968.94,14461.41992
3362,1.19017,1.3,1.6,0.31,-0.36,0.07,3962.71,14557.58008
3363,1.19779,1.3,1.6,0.31,-0.36,0.07,3974.12,14596.61035
3364,1.19132,1.3,1.6,0.31,-0.36,0.07,3915.46,14775.51953
3365,1.19031,1.3,1.6,0.31,-0.36,0.07,3913.1,14621
3366,1.19031,1.3,1.6,0.31,-0.36,0.07,3913.1,14621
3367,1.19031,1.3,1.6,0.31,-0.36,0.07,3913.1,14621
3368,1.19323,1.3,1.6,0.31,-0.36,0.07,3940.59,14657.20996
3369,1.18492,1.3,1.6,0.31,-0.36,0.07,3910.52,14662.01953
3370,1.1812,1.3,1.6,0.31,-0.36,0.07,3889.14,14610.38965
3371,1.17635,1.3,1.6,0.31,-0.36,0.07,3909.52,14621.36035
3372,1.17918,1.3,1.6,0.31,-0.36,0.07,3974.54,14748.94043
3373,1.17918,1.3,1.6,0.31,-0.36,0.07,3974.54,14748.94043
3374,1.17918,1.3,1.6,0.31,-0.36,0.07,3974.54,14748.94043
3375,1.17642,1.3,1.6,0.31,-0.36,0.07,3971.09,14817.71973
3376,1.17169,1.3,1.6,0.31,-0.36,0.07,3958.55,15008.61035
3377,1.17298,1.3,1.6,0.31,-0.36,0.06,3972.89,15008.33984
3378,1.17759,1.6,3,0.35,-0.33,0.07,3860.26,15107.16992
3379,1.17603,1.6,3,0.35,-0.33,0.07,3945.805,15107.16992
3380,1.17603,1.6,3,0.35,-0.33,0.07,3768.47,15107.16992
3381,1.17603,1.6,3,0.35,-0.33,0.07,3768.47,15107.16992
3382,1.18125,1.6,3,0.35,-0.33,0.07,4121.285,15107.16992
3383,1.1874,1.6,3,0.35,-0.33,0.07,4151.915,15212.67969
3384,1.18657,1.6,3,0.35,-0.33,0.07,4154.92,15176.36035
3385,1.19124,1.6,3,0.35,-0.33,0.07,4249.915,15202.67969
3386,1.18977,1.6,3,0.35,-0.33,0.07,4265.73,15234.16016
3387,1.18977,1.6,3,0.35,-0.33,0.07,4300.46,15234.16016
3388,1.18977,1.6,3,0.35,-0.33,0.07,4680.06,15234.16016
3389,1.19099,1.6,3,0.35,-0.33,0.07,4404.025,15215
3390,1.19474,1.6,3,0.35,-0.33,0.07,4141.59,15234.36035
3391,1.19784,1.6,3,0.35,-0.33,0.07,4124.66,15209.15039
3392,1.19655,1.6,3,0.35,-0.33,0.07,4170.42,15255.33008
3393,1.19805,1.6,3,0.35,-0.33,0.07,4185.47,15459.75
3394,1.19805,1.6,3,0.35,-0.33,0.07,4185.47,15459.75
3395,1.19805,1.6,3,0.35,-0.33,0.07,4185.47,15459.75
3396,1.20367,1.6,3,0.35,-0.33,0.07,4163.26,15368.38965
3397,1.20342,1.6,3,0.35,-0.33,0.07,4134.94,15129.50977
3398,1.20343,1.6,3,0.35,-0.33,0.07,4173.42,15195.96973
3399,1.20139,1.6,3,0.35,-0.33,0.07,4134.98,15320.51953
3400,1.20938,1.6,3,0.35,-0.33,0.07,4180.17,15279.62012
3401,1.20938,1.6,3,0.35,-0.33,0.07,4180.17,15279.62012
3402,1.20938,1.6,3,0.35,-0.33,0.07,4180.17,15279.62012
3403,1.20838,1.6,3,0.35,-0.33,0.07,4187.62,15296.33984
3404,1.20891,1.6,3,0.35,-0.33,0.07,4186.72,15249.26953
3405,1.21242,1.6,3,0.35,-0.33,0.07,4183.18,15292.17969
3406,1.21182,1.6,3,0.35,-0.33,0.06,4211.47,15154.2002
3407,1.20169,1.6,3,0.35,-0.33,0.05,4181.17,15135.91016
3408,1.20169,2,3.8,0.48,-0.22,0.05,3726.86,15135.91016
3409,1.20169,2,3.8,0.48,-0.22,0.05,3886.83,15135.91016
3410,1.20627,2,3.8,0.48,-0.22,0.06,4017.3,15236.46973
3411,1.20116,2,3.8,0.48,-0.22,0.06,4121.285,14856.48047
3412,1.20036,2,3.8,0.48,-0.22,0.06,4167.59,15170.78027
3413,1.20645,2,3.8,0.48,-0.22,0.06,4184.605,15196.74023
3414,1.21615,2,3.8,0.48,-0.22,0.06,4292.47,15399.65039
3415,1.21615,2,3.8,0.48,-0.22,0.06,4429.1,15399.65039
3416,1.21615,2,3.8,0.48,-0.22,0.06,4429.1,15399.65039
3417,1.21282,2,3.8,0.48,-0.22,0.06,4267.075,15400.41016
3418,1.21467,2,3.8,0.48,-0.22,0.06,4424.815,15119.75
3419,1.20705,2,3.8,0.48,-0.22,0.06,4380.285,15150.21973
3420,1.20791,2,3.8,0.48,-0.22,0.06,4112.5,15199.67969
3421,1.2142,2,3.8,0.48,-0.22,0.06,4173.85,15416.63965
3422,1.2142,2,3.8,0.48,-0.22,0.06,4173.85,15416.63965
3423,1.2142,2,3.8,0.48,-0.22,0.06,4173.85,15416.63965
3424,1.21513,2,3.8,0.48,-0.22,0.06,4163.29,15396.62012
3425,1.22219,2,3.8,0.48,-0.22,0.06,4127.83,15386.58008
3426,1.21744,2,3.8,0.48,-0.22,0.06,4115.68,15113.55957
3427,1.22268,2,3.8,0.48,-0.22,0.06,4159.12,15370.25977
3428,1.21778,2,3.8,0.48,-0.22,0.06,4155.86,15437.50977
3429,1.21778,2,3.8,0.48,-0.22,0.06,4155.86,15437.50977
3430,1.21778,2,3.8,0.48,-0.22,0.06,4155.86,15437.50977
3431,1.22151,2,3.8,0.48,-0.22,0.06,4197.05,15437.50977
3432,1.22497,2,3.8,0.48,-0.22,0.06,4188.13,15465.08984
3433,1.21922,2,3.8,0.48,-0.22,0.06,4195.99,15450.71973
3434,1.2193,2,3.8,0.48,-0.22,0.06,4200.88,15406.73047
3435,1.21905,2,3.8,0.48,-0.22,0.05,4204.11,15519.98047
3436,1.21905,2,3.8,0.48,-0.22,0.05,4204.11,15519.98047
3437,1.21905,2,3.8,0.48,-0.22,0.05,4204.11,15519.98047
3438,1.22243,2,3.8,0.48,-0.22,0.05,4204.11,15421.12988
3439,1.22126,1.9,4.5,0.42,-0.29,0.06,3975.09,15567.36035
3440,1.221,1.9,4.5,0.42,-0.29,0.06,3978.13,15602.70996
3441,1.21265,1.9,4.5,0.42,-0.29,0.06,3970.495,15632.66992
3442,1.21644,1.9,4.5,0.42,-0.29,0.06,4151.915,15692.90039
3443,1.21644,1.9,4.5,0.42,-0.29,0.06,4201.62,15692.90039
3444,1.21644,1.9,4.5,0.42,-0.29,0.06,4201.62,15692.90039
3445,1.21893,1.9,4.5,0.42,-0.29,0.06,4285.03,15677.15039
3446,1.21726,1.9,4.5,0.42,-0.29,0.06,4331.89,15640.59961
3447,1.21775,1.9,4.5,0.42,-0.29,0.06,4377.49,15581.13965
3448,1.21751,1.9,4.5,0.42,-0.29,0.06,4301.365,15571.21973
3449,1.21072,1.9,4.5,0.42,-0.29,0.06,4305.495,15693.26953
3450,1.21072,1.9,4.5,0.42,-0.29,0.06,4591.67,15693.26953
3451,1.21072,1.9,4.5,0.42,-0.29,0.06,4591.67,15693.26953
3452,1.21195,1.9,4.5,0.42,-0.29,0.06,4255.15,15673.63965
3453,1.21261,1.9,4.5,0.42,-0.29,0.06,4246.59,15729.51953
3454,1.1994,1.9,4.5,0.42,-0.29,0.06,4223.7,15710.57031
3455,1.19059,1.9,4.5,0.42,-0.29,0.1,4221.86,15727.66992
3456,1.18592,1.9,4.5,0.42,-0.29,0.1,4166.45,15448.04004
3457,1.18592,1.9,4.5,0.42,-0.29,0.1,4166.45,15448.04004
3458,1.18592,1.9,4.5,0.42,-0.29,0.1,4166.45,15448.04004
3459,1.1917,1.9,4.5,0.42,-0.29,0.1,4224.79,15603.24023
3460,1.19407,1.9,4.5,0.42,-0.29,0.1,4246.44,15636.33008
3461,1.19255,1.9,4.5,0.42,-0.29,0.1,4241.84,15456.38965
3462,1.19316,1.9,4.5,0.42,-0.29,0.1,4266.49,15589.23047
3463,1.19347,1.9,4.5,0.42,-0.29,0.1,4280.7,15607.96973
3464,1.19347,1.9,4.5,0.42,-0.29,0.1,4280.7,15607.96973
3465,1.19347,1.9,4.5,0.42,-0.29,0.1,4280.7,15607.96973
3466,1.1923,1.9,4.5,0.42,-0.29,0.1,4290.61,15554.17969
3467,1.18953,1.9,4.5,0.42,-0.29,0.1,4291.8,15690.58984
3468,1.18558,1.9,4.5,0.42,-0.29,0.08,4297.5,15531.04004
3469,1.18492,2.2,4.3,0.28,-0.45,0.1,4061.865,15603.80957
3470,1.18622,2.2,4.3,0.28,-0.45,0.1,4078.065,15650.08984
3471,1.18622,2.2,4.3,0.28,-0.45,0.1,3803.79,15650.08984
3472,1.18622,2.2,4.3,0.28,-0.45,0.1,4079.95,15650.08984
3473,1.1862,2.2,4.3,0.28,-0.45,0.1,4292.47,15661.96973
3474,1.18234,2.2,4.3,0.28,-0.45,0.1,4285.03,15511.37988
3475,1.179,2.2,4.3,0.28,-0.45,0.1,4358.13,15692.70996
3476,1.18441,2.2,4.3,0.28,-0.45,0.1,4339.475,15420.63965
3477,1.1871,2.2,4.3,0.28,-0.45,0.1,4444.79,15687.92969
