Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
01/12/1925,12.46,0.6,1.25,17.9,3.7,173.91,8.37,17.45,11.15
01/01/1926,12.65,0.61,1.25,17.9,3.68,176.56,8.48,17.43,11.34
01/02/1926,12.67,0.61,1.25,17.9,3.65,176.84,8.58,17.42,11.39
01/03/1926,11.81,0.62,1.25,17.8,3.62,165.76,8.74,17.52,10.71
01/04/1926,11.48,0.63,1.25,17.9,3.6,160.23,8.79,17.4,10.4
01/05/1926,11.56,0.64,1.25,17.8,3.57,162.25,8.95,17.49,10.58
01/06/1926,12.11,0.65,1.25,17.7,3.54,170.93,9.1,17.57,11.2
01/07/1926,12.62,0.65,1.24,17.5,3.51,180.17,9.32,17.76,11.87
01/08/1926,13.12,0.66,1.24,17.4,3.48,188.38,9.48,17.85,12.49
01/09/1926,13.32,0.67,1.24,17.5,3.45,190.16,9.53,17.73,12.69
01/10/1926,13.02,0.68,1.24,17.6,3.42,184.82,9.58,17.63,12.43
01/11/1926,13.19,0.68,1.24,17.7,3.4,186.18,9.63,17.52,12.62
01/12/1926,13.49,0.69,1.24,17.7,3.37,190.41,9.74,17.5,13.01
01/01/1927,13.4,0.7,1.23,17.5,3.34,191.3,9.95,17.55,13.19
01/02/1927,13.66,0.7,1.22,17.4,3.34,196.14,10.1,17.49,13.63
01/03/1927,13.87,0.71,1.21,17.3,3.34,200.3,10.25,17.45,14.03
01/04/1927,14.21,0.72,1.2,17.3,3.34,205.21,10.35,17.29,14.49
01/05/1927,14.7,0.72,1.19,17.4,3.34,211.07,10.39,17.03,15
01/06/1927,14.89,0.73,1.18,17.6,3.34,211.37,10.36,16.68,15.12
01/07/1927,15.22,0.74,1.16,17.3,3.33,219.8,10.64,16.81,15.82
01/08/1927,16.03,0.74,1.15,17.2,3.33,232.84,10.8,16.75,16.86
01/09/1927,16.94,0.75,1.14,17.3,3.33,244.64,10.83,16.51,17.82
01/10/1927,16.68,0.76,1.13,17.4,3.33,239.5,10.86,16.25,17.54
01/11/1927,17.06,0.76,1.12,17.3,3.33,246.37,11.02,16.19,18.13
01/12/1927,17.46,0.77,1.11,17.3,3.33,252.15,11.12,16.03,18.65
01/01/1928,17.53,0.78,1.13,17.3,3.33,253.16,11.22,16.36,18.81
01/02/1928,17.32,0.78,1.16,17.1,3.35,253.05,11.44,16.87,18.87
01/03/1928,18.25,0.79,1.18,17.1,3.38,266.64,11.54,17.2,19.94
01/04/1928,19.4,0.8,1.2,17.1,3.4,283.44,11.64,17.53,21.26
01/05/1928,20,0.8,1.22,17.2,3.42,290.51,11.67,17.75,21.83
01/06/1928,19.02,0.81,1.25,17.1,3.44,277.89,11.83,18.19,20.91
01/07/1928,19.16,0.82,1.27,17.1,3.46,279.93,11.93,18.53,21.08
01/08/1928,19.78,0.82,1.29,17.1,3.49,288.99,12.03,18.85,21.76
01/09/1928,21.17,0.83,1.31,17.3,3.51,305.72,11.99,18.95,23
01/10/1928,21.6,0.84,1.33,17.2,3.53,313.75,12.15,19.39,23.58
01/11/1928,23.06,0.84,1.36,17.2,3.56,334.95,12.25,19.71,25.12
01/12/1928,23.15,0.85,1.38,17.1,3.58,338.23,12.42,20.16,25.3
01/01/1929,24.86,0.86,1.4,17.1,3.6,363.21,12.56,20.44,27.08
01/02/1929,24.99,0.87,1.42,17.1,3.57,365.11,12.71,20.72,27.13
01/03/1929,25.43,0.88,1.44,17,3.55,373.72,12.93,21.13,27.68
01/04/1929,25.28,0.89,1.46,16.9,3.52,373.72,13.16,21.54,27.57
01/05/1929,25.66,0.9,1.48,17,3.5,377.1,13.23,21.69,27.7
01/06/1929,26.15,0.91,1.5,17.1,3.47,382.06,13.3,21.84,27.94
01/07/1929,28.48,0.92,1.51,17.3,3.45,411.29,13.29,21.86,29.93
01/08/1929,30.1,0.93,1.53,17.3,3.42,434.68,13.43,22.14,31.48
01/09/1929,31.3,0.94,1.55,17.3,3.39,452.01,13.57,22.41,32.56
01/10/1929,27.99,0.95,1.57,17.3,3.37,404.21,13.72,22.7,28.96
01/11/1929,20.58,0.96,1.59,17.3,3.34,297.2,13.86,22.98,21.17
01/12/1929,21.4,0.97,1.61,17.2,3.32,310.84,14.09,23.39,22.01
01/01/1930,21.71,0.97,1.56,17.1,3.29,317.19,14.18,22.75,22.31
01/02/1930,23.07,0.97,1.5,17,3.29,339.04,14.28,22.09,23.7
01/03/1930,23.94,0.97,1.45,16.9,3.3,353.91,14.38,21.44,24.59
01/04/1930,25.46,0.97,1.4,17,3.3,374.17,14.3,20.53,25.84
01/05/1930,23.94,0.97,1.34,16.9,3.31,353.91,14.4,19.85,24.31
01/06/1930,21.52,0.97,1.29,16.8,3.31,320.03,14.5,19.18,21.87
01/07/1930,21.06,0.98,1.24,16.6,3.32,316.96,14.69,18.62,21.55
01/08/1930,20.79,0.98,1.18,16.5,3.32,314.79,14.79,17.91,21.3
01/09/1930,20.78,0.98,1.13,16.6,3.32,312.75,14.71,17.01,21.07
01/10/1930,17.92,0.98,1.08,16.5,3.33,271.34,14.81,16.31,18.21
01/11/1930,16.62,0.98,1.02,16.4,3.33,253.19,14.92,15.58,16.94
01/12/1930,15.51,0.98,0.97,16.1,3.34,240.68,15.21,15.05,16.06
01/01/1931,15.98,0.97,0.94,15.9,3.34,251.09,15.19,14.77,16.71
01/02/1931,17.2,0.95,0.91,15.7,3.37,273.71,15.17,14.48,18.16
01/03/1931,17.53,0.94,0.88,15.6,3.4,280.74,15.05,14.09,18.58
01/04/1931,15.86,0.93,0.85,15.5,3.42,255.64,14.94,13.7,16.87
01/05/1931,14.33,0.91,0.82,15.3,3.45,234,14.91,13.39,15.4
01/06/1931,13.87,0.9,0.79,15.1,3.48,229.48,14.89,13.07,15.06
01/07/1931,14.33,0.89,0.76,15.1,3.51,237.1,14.67,12.57,15.52
01/08/1931,13.9,0.87,0.73,15.1,3.54,229.98,14.45,12.08,15.01
01/09/1931,11.83,0.86,0.7,15,3.57,197.04,14.32,11.66,12.82
01/10/1931,10.25,0.85,0.67,14.9,3.6,171.87,14.2,11.23,11.15
01/11/1931,10.39,0.83,0.64,14.7,3.62,176.58,14.16,10.88,11.42
01/12/1931,8.44,0.82,0.61,14.6,3.65,144.43,14.03,10.44,9.31
01/01/1932,8.3,0.79,0.59,14.3,3.68,145.01,13.86,10.37,9.31
01/02/1932,8.23,0.77,0.58,14.1,3.65,145.83,13.59,10.22,9.34
01/03/1932,8.26,0.74,0.56,14,3.62,147.4,13.21,9.99,9.41
01/04/1932,6.28,0.71,0.54,13.9,3.59,112.88,12.82,9.77,7.19
01/05/1932,5.51,0.69,0.53,13.7,3.56,100.48,12.52,9.6,6.39
01/06/1932,4.77,0.66,0.51,13.6,3.53,87.63,12.12,9.37,5.57
01/07/1932,5.01,0.63,0.49,13.6,3.5,92.03,11.63,9.06,5.84
01/08/1932,7.53,0.61,0.48,13.5,3.46,139.35,11.23,8.82,8.83
01/09/1932,8.26,0.58,0.46,13.4,3.43,154,10.81,8.58,9.76
01/10/1932,7.12,0.55,0.44,13.3,3.4,133.75,10.39,8.33,8.48
01/11/1932,7.05,0.53,0.43,13.2,3.37,133.43,9.97,8.08,8.46
01/12/1932,6.82,0.5,0.41,13.1,3.34,130.07,9.54,7.82,8.26
01/01/1933,7.09,0.49,0.41,12.9,3.31,137.31,9.59,7.99,8.73
01/02/1933,6.25,0.49,0.41,12.7,3.29,122.95,9.64,8.16,7.83
01/03/1933,6.23,0.48,0.42,12.6,3.28,123.53,9.62,8.28,7.87
01/04/1933,6.89,0.48,0.42,12.6,3.26,136.62,9.52,8.33,8.72
01/05/1933,8.87,0.47,0.42,12.6,3.25,175.88,9.42,8.38,11.25
01/06/1933,10.39,0.47,0.42,12.7,3.23,204.39,9.25,8.36,13.1
01/07/1933,11.23,0.47,0.43,13.1,3.21,214.17,8.87,8.15,13.75
01/08/1933,10.67,0.46,0.43,13.2,3.2,201.95,8.71,8.14,13
01/09/1933,10.58,0.46,0.43,13.2,3.18,200.25,8.61,8.19,12.92
01/10/1933,9.55,0.45,0.43,13.2,3.17,180.75,8.52,8.23,11.7
01/11/1933,9.78,0.45,0.44,13.2,3.15,185.11,8.42,8.28,12.01
01/12/1933,9.97,0.44,0.44,13.2,3.14,188.7,8.33,8.33,12.28
01/01/1934,10.54,0.44,0.44,13.2,3.12,199.49,8.34,8.41,13.03
01/02/1934,11.32,0.44,0.45,13.3,3.09,212.64,8.3,8.42,13.93
01/03/1934,10.74,0.44,0.45,13.3,3.06,201.75,8.31,8.5,13.25
01/04/1934,10.92,0.44,0.46,13.3,3.04,205.13,8.33,8.58,13.52
01/05/1934,9.81,0.44,0.46,13.3,3.01,184.28,8.34,8.66,12.18
01/06/1934,9.94,0.45,0.47,13.4,2.98,185.33,8.3,8.67,12.29
01/07/1934,9.47,0.45,0.47,13.4,2.96,176.56,8.31,8.75,11.74
01/08/1934,9.1,0.45,0.47,13.4,2.93,169.66,8.33,8.82,11.32
01/09/1934,8.88,0.45,0.48,13.6,2.9,163.13,8.22,8.77,10.91
01/10/1934,8.95,0.45,0.48,13.5,2.87,165.63,8.3,8.91,11.11
01/11/1934,9.2,0.45,0.49,13.5,2.84,170.26,8.31,8.99,11.45
01/12/1934,9.26,0.45,0.49,13.4,2.82,172.65,8.39,9.14,11.64
01/01/1935,9.26,0.45,0.57,13.6,2.79,170.11,8.27,10.47,11.5
01/02/1935,8.98,0.45,0.65,13.7,2.78,163.76,8.21,11.85,11.09
01/03/1935,8.41,0.45,0.73,13.7,2.77,153.37,8.21,13.31,10.4
01/04/1935,9.04,0.45,0.76,13.8,2.75,163.66,8.09,13.7,11.1
01/05/1935,9.75,0.44,0.78,13.8,2.74,176.51,8.03,14.18,11.99
01/06/1935,10.12,0.44,0.81,13.7,2.73,184.55,8.02,14.77,12.54
01/07/1935,10.65,0.44,0.79,13.7,2.72,194.22,8.02,14.47,13.2
01/08/1935,11.37,0.44,0.78,13.7,2.71,207.35,8.02,14.16,14.11
01/09/1935,11.61,0.44,0.76,13.7,2.7,211.72,8.02,13.86,14.42
01/10/1935,11.92,0.45,0.76,13.7,2.69,217.38,8.21,13.86,14.83
01/11/1935,13.04,0.46,0.76,13.8,2.67,236.08,8.33,13.76,16.13
01/12/1935,13.04,0.47,0.76,13.8,2.66,236.08,8.51,13.76,16.16
01/01/1936,13.76,0.48,0.77,13.8,2.65,249.11,8.69,13.94,17.09
01/02/1936,14.55,0.49,0.78,13.8,2.65,263.41,8.87,14.12,18.1
01/03/1936,14.86,0.5,0.79,13.7,2.66,270.99,9.12,14.41,18.66
01/04/1936,14.88,0.52,0.82,13.7,2.66,271.35,9.42,14.95,18.72
01/05/1936,14.09,0.53,0.85,13.7,2.66,256.95,9.73,15.5,17.75
01/06/1936,14.69,0.55,0.88,13.8,2.66,265.95,9.96,15.93,18.39
01/07/1936,15.56,0.57,0.9,13.9,2.67,279.67,10.25,16.18,19.36
01/08/1936,15.87,0.59,0.92,14,2.67,283.21,10.53,16.42,19.62
01/09/1936,16.05,0.61,0.94,14,2.67,286.42,10.89,16.77,19.86
01/10/1936,16.89,0.65,0.97,14,2.67,301.41,11.54,17.25,20.91
01/11/1936,17.36,0.68,0.99,14,2.67,309.8,12.19,17.73,21.5
01/12/1936,17.06,0.72,1.02,14,2.68,304.44,12.85,18.2,21.13
01/01/1937,17.59,0.73,1.05,14.1,2.68,311.67,12.93,18.6,21.62
01/02/1937,18.11,0.74,1.08,14.1,2.67,320.89,13.11,19.14,22.24
01/03/1937,18.09,0.75,1.11,14.2,2.66,318.28,13.2,19.53,22.04
01/04/1937,17.01,0.78,1.13,14.3,2.65,297.18,13.63,19.74,20.56
01/05/1937,16.25,0.81,1.15,14.4,2.64,281.93,14.05,19.95,19.47
01/06/1937,15.64,0.84,1.17,14.4,2.63,271.35,14.57,20.3,18.71
01/07/1937,16.57,0.82,1.19,14.5,2.62,285.5,14.07,20.45,19.65
01/08/1937,16.74,0.79,1.2,14.5,2.61,288.43,13.67,20.73,19.81
01/09/1937,14.37,0.77,1.22,14.6,2.6,245.9,13.18,20.88,16.85
01/10/1937,12.28,0.78,1.19,14.6,2.59,210.14,13.35,20.36,14.36
01/11/1937,11.2,0.79,1.16,14.5,2.58,192.98,13.61,19.99,13.16
01/12/1937,11.02,0.8,1.13,14.4,2.57,191.19,13.88,19.61,13.01
01/01/1938,11.31,0.79,1.08,14.2,2.56,198.99,13.96,18.94,13.51
01/02/1938,11.04,0.79,1.02,14.1,2.54,195.62,13.94,18.13,13.26
01/03/1938,10.31,0.78,0.97,14.1,2.53,182.68,13.82,17.19,12.38
01/04/1938,9.89,0.77,0.9,14.2,2.51,174.01,13.49,15.89,11.79
01/05/1938,9.98,0.75,0.84,14.1,2.49,176.83,13.35,14.82,11.99
01/06/1938,10.21,0.74,0.77,14.1,2.48,180.91,13.11,13.64,12.29
01/07/1938,12.24,0.71,0.72,14.1,2.46,216.88,12.64,12.76,14.77
01/08/1938,12.31,0.69,0.67,14.1,2.44,218.12,12.17,11.87,14.9
01/09/1938,11.75,0.66,0.62,14.1,2.43,208.2,11.69,10.99,14.28
01/10/1938,13.06,0.61,0.63,14,2.41,233.06,10.89,11.18,16.06
01/11/1938,13.07,0.56,0.63,14,2.39,233.24,9.99,11.3,16.15
01/12/1938,12.69,0.51,0.64,14,2.38,226.46,9.1,11.42,15.76
01/01/1939,12.5,0.51,0.66,14,2.36,223.07,9.16,11.84,15.6
01/02/1939,12.4,0.52,0.69,13.9,2.35,222.87,9.29,12.34,15.66
01/03/1939,12.39,0.52,0.71,13.9,2.33,222.7,9.35,12.76,15.73
01/04/1939,10.83,0.52,0.73,13.8,2.32,196.07,9.47,13.16,13.92
01/05/1939,11.23,0.53,0.74,13.8,2.31,203.31,9.53,13.46,14.5
01/06/1939,11.43,0.53,0.76,13.8,2.3,206.93,9.6,13.76,14.83
01/07/1939,11.71,0.54,0.78,13.8,2.29,212,9.78,14.06,15.27
01/08/1939,11.54,0.55,0.79,13.8,2.27,208.92,9.96,14.36,15.12
01/09/1939,12.77,0.56,0.81,14.1,2.26,226.27,9.92,14.35,16.45
01/10/1939,12.9,0.58,0.84,14,2.25,230.21,10.35,14.99,16.82
01/11/1939,12.67,0.6,0.87,14,2.24,226.1,10.71,15.53,16.6
01/12/1939,12.37,0.62,0.9,14,2.22,220.75,11.06,16.06,16.28
01/01/1940,12.3,0.62,0.93,13.9,2.21,221.08,11.2,16.72,16.38
01/02/1940,12.22,0.63,0.96,14,2.19,218.07,11.18,17.13,16.22
01/03/1940,12.15,0.63,0.99,14,2.17,216.82,11.24,17.67,16.17
01/04/1940,12.27,0.64,1.01,14,2.15,218.96,11.36,17.96,16.37
01/05/1940,10.58,0.64,1.02,14,2.12,188.8,11.48,18.26,14.14
01/06/1940,9.67,0.65,1.04,14.1,2.1,171.34,11.52,18.43,12.84
01/07/1940,9.99,0.66,1.05,14,2.08,178.28,11.72,18.8,13.37
01/08/1940,10.2,0.66,1.07,14,2.06,182.02,11.84,19.04,13.65
01/09/1940,10.63,0.67,1.08,14,2.04,189.7,11.96,19.27,14.21
01/10/1940,10.73,0.67,1.07,14,2.02,191.48,11.96,19.09,14.33
01/11/1940,10.98,0.67,1.06,14,1.99,195.94,11.96,18.92,14.64
01/12/1940,10.53,0.67,1.05,14.1,1.97,186.58,11.87,18.6,13.91
01/01/1941,10.55,0.67,1.05,14.1,1.95,186.93,11.93,18.66,13.9
01/02/1941,9.89,0.68,1.06,14.1,1.99,175.24,11.99,18.72,13
01/03/1941,9.95,0.68,1.06,14.2,2.04,175.06,11.96,18.65,12.96
01/04/1941,9.64,0.68,1.07,14.3,2.08,168.42,11.94,18.69,12.43
01/05/1941,9.43,0.69,1.08,14.4,2.12,163.61,11.91,18.74,12.04
01/06/1941,9.76,0.69,1.09,14.7,2.16,165.88,11.73,18.53,12.16
01/07/1941,10.26,0.69,1.12,14.7,2.21,174.37,11.78,19.09,12.74
01/08/1941,10.21,0.7,1.16,14.9,2.25,171.2,11.68,19.39,12.46
01/09/1941,10.24,0.7,1.19,15.1,2.29,169.42,11.58,19.69,12.28
01/10/1941,9.83,0.7,1.18,15.3,2.33,160.52,11.48,19.27,11.58
01/11/1941,9.37,0.71,1.17,15.4,2.38,152.01,11.46,18.98,10.91
01/12/1941,8.76,0.71,1.16,15.5,2.42,141.2,11.44,18.7,10.09
01/01/1942,8.93,0.7,1.12,15.7,2.46,142.1,11.19,17.82,10.1
01/02/1942,8.65,0.7,1.08,15.8,2.46,136.78,11.02,17.08,9.68
01/03/1942,8.18,0.69,1.04,16,2.46,127.73,10.77,16.24,9
01/04/1942,7.84,0.68,1.02,16.1,2.46,121.66,10.55,15.83,8.54
01/05/1942,7.93,0.67,1,16.3,2.46,121.55,10.27,15.33,8.51
01/06/1942,8.33,0.66,0.98,16.3,2.46,127.68,10.12,15.02,8.91
01/07/1942,8.64,0.65,0.97,16.4,2.46,131.62,9.85,14.73,9.15
01/08/1942,8.59,0.63,0.95,16.5,2.47,130.07,9.59,14.43,9.01
01/09/1942,8.68,0.62,0.94,16.5,2.47,131.43,9.39,14.23,9.08
01/10/1942,9.32,0.61,0.97,16.7,2.47,139.43,9.13,14.51,9.6
01/11/1942,9.47,0.6,1,16.8,2.47,140.83,8.92,14.87,9.66
01/12/1942,9.52,0.59,1.03,16.9,2.47,140.74,8.72,15.23,9.62
01/01/1943,10.09,0.59,1.04,16.9,2.47,149.16,8.72,15.42,10.15
01/02/1943,10.69,0.59,1.06,16.9,2.47,158.03,8.72,15.62,10.71
01/03/1943,11.07,0.59,1.07,17.2,2.47,160.8,8.57,15.54,10.85
01/04/1943,11.44,0.59,1.08,17.4,2.47,164.26,8.47,15.51,11.04
01/05/1943,11.89,0.59,1.09,17.5,2.47,169.75,8.42,15.56,11.36
01/06/1943,12.1,0.59,1.1,17.5,2.47,172.74,8.42,15.7,11.52
01/07/1943,12.35,0.59,1.09,17.4,2.48,177.33,8.52,15.7,11.77
01/08/1943,11.74,0.6,1.09,17.3,2.48,169.54,8.62,15.69,11.21
01/09/1943,11.99,0.6,1.08,17.4,2.48,172.16,8.62,15.51,11.34
01/10/1943,11.88,0.6,1.03,17.4,2.48,170.58,8.66,14.84,11.19
01/11/1943,11.33,0.61,0.99,17.4,2.48,162.68,8.71,14.17,10.63
01/12/1943,11.48,0.61,0.94,17.4,2.48,164.83,8.76,13.5,10.74
01/01/1944,11.85,0.61,0.94,17.4,2.48,170.15,8.81,13.45,11.05
01/02/1944,11.77,0.62,0.93,17.4,2.47,169,8.85,13.4,10.95
01/03/1944,12.1,0.62,0.93,17.4,2.46,173.74,8.9,13.35,11.22
01/04/1944,11.89,0.62,0.93,17.5,2.45,169.75,8.9,13.23,10.94
01/05/1944,12.1,0.63,0.92,17.5,2.44,172.74,8.95,13.18,11.1
01/06/1944,12.67,0.63,0.92,17.6,2.43,179.85,8.94,13.06,11.53
01/07/1944,13,0.63,0.91,17.7,2.42,183.5,8.94,12.89,11.74
01/08/1944,12.81,0.64,0.91,17.7,2.42,180.81,8.99,12.8,11.54
01/09/1944,12.6,0.64,0.9,17.7,2.41,177.85,9.03,12.7,11.33
01/10/1944,12.91,0.64,0.91,17.7,2.4,182.22,9.03,12.84,11.58
01/11/1944,12.82,0.64,0.92,17.7,2.39,180.95,9.03,12.99,11.48
01/12/1944,13.1,0.64,0.93,17.8,2.38,183.87,8.98,13.05,11.64
01/01/1945,13.49,0.64,0.94,17.8,2.37,189.34,9.03,13.19,11.96
01/02/1945,13.94,0.65,0.95,17.8,2.35,195.66,9.08,13.33,12.34
01/03/1945,13.93,0.65,0.96,17.8,2.34,195.52,9.12,13.47,12.32
01/04/1945,14.28,0.65,0.97,17.8,2.33,200.43,9.12,13.66,12.63
01/05/1945,14.82,0.65,0.99,17.9,2.31,206.85,9.07,13.77,13.04
01/06/1945,15.09,0.65,1,18.1,2.29,208.29,8.97,13.8,13.13
01/07/1945,14.78,0.65,1,18.1,2.28,204.01,9.02,13.76,12.87
01/08/1945,14.83,0.66,0.99,18.1,2.27,204.7,9.06,13.71,12.92
01/09/1945,15.84,0.66,0.99,18.1,2.25,218.64,9.11,13.67,13.8
01/10/1945,16.5,0.66,0.98,18.1,2.24,227.75,9.11,13.53,14.37
01/11/1945,17.04,0.66,0.97,18.1,2.22,235.2,9.11,13.39,14.85
01/12/1945,17.33,0.66,0.96,18.2,2.21,237.89,9.06,13.18,15.02
01/01/1946,18.02,0.67,0.94,18.2,2.19,247.36,9.15,12.9,15.62
01/02/1946,18.07,0.67,0.92,18.1,2.19,249.42,9.29,12.7,15.76
01/03/1946,17.53,0.68,0.9,18.3,2.2,239.32,9.28,12.29,15.13
01/04/1946,18.66,0.68,0.88,18.4,2.21,253.37,9.23,11.95,16.04
01/05/1946,18.7,0.68,0.86,18.5,2.21,252.54,9.18,11.61,16.01
01/06/1946,18.58,0.68,0.84,18.7,2.21,248.23,9.08,11.22,15.77
01/07/1946,18.05,0.68,0.86,19.8,2.22,227.75,8.62,10.81,14.51
01/08/1946,17.7,0.69,0.87,20.2,2.23,218.92,8.49,10.8,13.98
01/09/1946,15.09,0.69,0.89,20.4,2.23,184.8,8.45,10.9,11.84
01/10/1946,14.75,0.7,0.95,20.8,2.23,177.17,8.37,11.37,11.39
01/11/1946,14.69,0.7,1,21.3,2.24,172.3,8.25,11.77,11.11
01/12/1946,15.13,0.71,1.06,21.5,2.25,175.81,8.25,12.32,11.37
01/01/1947,15.21,0.71,1.13,21.5,2.25,176.74,8.29,13.13,11.47
01/02/1947,15.8,0.72,1.2,21.5,2.27,183.6,8.33,13.94,11.95
01/03/1947,15.16,0.72,1.27,21.9,2.28,172.95,8.21,14.49,11.29
01/04/1947,14.6,0.73,1.33,21.9,2.3,166.56,8.37,15.13,10.9
01/05/1947,14.34,0.75,1.38,21.9,2.31,163.59,8.52,15.78,10.73
01/06/1947,14.84,0.76,1.44,22,2.33,168.53,8.63,16.35,11.08
01/07/1947,15.77,0.77,1.48,22.2,2.34,177.47,8.67,16.62,11.7
01/08/1947,15.46,0.78,1.51,22.5,2.36,171.66,8.66,16.8,11.34
01/09/1947,15.06,0.79,1.55,23,2.38,163.59,8.58,16.84,10.83
01/10/1947,15.45,0.81,1.57,23,2.39,167.82,8.76,17.05,11.13
01/11/1947,15.27,0.82,1.59,23.1,2.41,165.15,8.9,17.2,10.98
01/12/1947,15.03,0.84,1.61,23.4,2.42,160.47,8.97,17.19,10.68
01/01/1948,14.83,0.84,1.64,23.7,2.44,156.33,8.89,17.32,10.42
01/02/1948,14.1,0.85,1.68,23.5,2.43,149.9,9,17.83,10
01/03/1948,14.3,0.85,1.71,23.4,2.42,152.68,9.08,18.26,10.19
01/04/1948,15.4,0.85,1.76,23.8,2.41,161.66,8.92,18.48,10.78
01/05/1948,16.15,0.85,1.81,23.9,2.4,168.82,8.89,18.92,11.24
01/06/1948,16.82,0.85,1.86,24.1,2.39,174.37,8.81,19.28,11.58
01/07/1948,16.42,0.86,1.93,24.4,2.38,168.13,8.77,19.76,11.13
01/08/1948,15.94,0.86,2,24.5,2.36,162.55,8.8,20.39,10.72
01/09/1948,15.76,0.87,2.07,24.5,2.35,160.71,8.87,21.11,10.55
01/10/1948,16.19,0.89,2.14,24.4,2.34,165.77,9.11,21.95,10.83
01/11/1948,15.29,0.91,2.22,24.2,2.33,157.85,9.39,22.88,10.25
01/12/1948,15.19,0.93,2.29,24.1,2.32,157.47,9.64,23.74,10.16
01/01/1949,15.36,0.95,2.32,24,2.31,159.89,9.85,24.15,10.25
01/02/1949,14.77,0.96,2.35,23.8,2.31,155.04,10.11,24.67,9.87
01/03/1949,14.91,0.98,2.38,23.8,2.31,156.51,10.29,24.98,9.9
01/04/1949,14.89,0.99,2.39,23.9,2.31,155.65,10.38,24.95,9.78
01/05/1949,14.78,1.01,2.39,23.8,2.31,155.15,10.57,25.12,9.69
01/06/1949,13.97,1.02,2.4,23.9,2.31,146.03,10.66,25.09,9.07
01/07/1949,14.76,1.03,2.4,23.7,2.31,155.59,10.82,25.26,9.61
01/08/1949,15.29,1.03,2.39,23.8,2.32,160.5,10.85,25.12,9.85
01/09/1949,15.49,1.04,2.39,23.9,2.32,161.92,10.87,24.98,9.88
01/10/1949,15.89,1.07,2.37,23.7,2.32,167.51,11.31,24.95,10.17
01/11/1949,16.11,1.11,2.34,23.8,2.32,169.11,11.62,24.6,10.22
01/12/1949,16.54,1.14,2.32,23.6,2.32,175.1,12.07,24.56,10.53
01/01/1950,16.88,1.15,2.34,23.5,2.32,179.46,12.23,24.84,10.75
01/02/1950,17.21,1.16,2.35,23.5,2.34,182.96,12.33,25.02,10.91
01/03/1950,17.35,1.17,2.37,23.6,2.36,183.67,12.39,25.09,10.91
01/04/1950,17.84,1.18,2.43,23.6,2.38,188.86,12.49,25.69,11.18
01/05/1950,18.44,1.19,2.48,23.7,2.4,194.39,12.54,26.18,11.46
01/06/1950,18.74,1.2,2.54,23.8,2.42,196.72,12.6,26.66,11.55
01/07/1950,17.38,1.24,2.6,24.1,2.44,180.17,12.89,26.95,10.54
01/08/1950,18.43,1.29,2.66,24.3,2.47,189.48,13.23,27.35,11.04
01/09/1950,19.08,1.33,2.72,24.4,2.49,195.36,13.62,27.85,11.34
01/10/1950,19.87,1.38,2.76,24.6,2.51,201.8,13.98,28.03,11.66
01/11/1950,19.83,1.42,2.8,24.7,2.53,200.58,14.4,28.32,11.54
01/12/1950,19.75,1.47,2.84,25,2.55,197.37,14.69,28.38,11.31
01/01/1951,21.21,1.49,2.84,25.4,2.57,208.62,14.62,27.9,11.9
01/02/1951,22,1.5,2.83,25.7,2.58,213.87,14.61,27.54,12.14
01/03/1951,21.63,1.52,2.83,25.8,2.59,209.46,14.72,27.4,11.84
01/04/1951,21.92,1.53,2.79,25.8,2.6,212.26,14.85,27.05,11.95
01/05/1951,21.93,1.55,2.76,25.9,2.61,211.54,14.92,26.59,11.86
01/06/1951,21.55,1.56,2.72,25.9,2.62,207.87,15.05,26.24,11.62
01/07/1951,21.93,1.55,2.65,25.9,2.63,211.54,14.92,25.56,11.78
01/08/1951,22.89,1.53,2.58,25.9,2.63,220.8,14.79,24.89,12.26
01/09/1951,23.48,1.52,2.51,26.1,2.64,224.76,14.55,24.03,12.44
01/10/1951,23.36,1.48,2.49,26.2,2.65,222.75,14.14,23.71,12.31
01/11/1951,22.71,1.45,2.46,26.4,2.66,214.92,13.69,23.31,11.85
01/12/1951,23.41,1.41,2.44,26.5,2.67,220.7,13.29,23,12.15
01/01/1952,24.19,1.41,2.43,26.5,2.68,228.06,13.32,22.88,12.53
01/02/1952,23.75,1.42,2.41,26.3,2.69,225.61,13.46,22.93,12.36
01/03/1952,23.81,1.42,2.4,26.3,2.71,226.18,13.49,22.8,12.36
01/04/1952,23.74,1.43,2.38,26.4,2.72,224.66,13.53,22.52,12.24
01/05/1952,23.73,1.44,2.36,26.4,2.73,224.57,13.63,22.33,12.2
01/06/1952,24.38,1.45,2.34,26.5,2.74,229.85,13.67,22.06,12.45
01/07/1952,25.08,1.45,2.35,26.7,2.75,234.68,13.57,21.96,12.67
01/08/1952,25.18,1.45,2.35,26.7,2.77,235.61,13.57,22.02,12.68
01/09/1952,24.78,1.45,2.36,26.7,2.78,231.87,13.57,22.08,12.43
01/10/1952,24.26,1.44,2.37,26.7,2.79,227,13.44,22.21,12.13
01/11/1952,25.03,1.42,2.39,26.7,2.81,234.21,13.32,22.33,12.47
01/12/1952,26.04,1.41,2.4,26.7,2.82,243.66,13.19,22.46,12.93
01/01/1953,26.18,1.41,2.41,26.6,2.83,245.89,13.24,22.64,13.01
