Date,Price,Open,High,Low,Vol.,Change %,
02/19/2020,"3,386.15","3,380.39","3,393.52","3,378.83",,0.47%,715.00
02/20/2020,"3,373.23","3,380.45","3,389.15","3,341.02",,-0.38%,714.00
02/21/2020,"3,337.75","3,360.50","3,360.76","3,328.45",,-1.05%,713.00
02/24/2020,"3,225.89","3,257.61","3,259.81","3,214.65",,-3.35%,712.00
02/25/2020,"3,128.21","3,238.94","3,246.99","3,118.77",,-3.03%,711.00
02/26/2020,"3,116.39","3,139.90","3,182.51","3,108.99",,-0.38%,710.00
02/27/2020,"2,978.76","3,062.54","3,097.07","2,977.39",,-4.42%,709.00
02/28/2020,"2,954.22","2,916.90","2,959.72","2,855.84",,-0.82%,708.00
03/02/2020,"3,090.23","2,974.28","3,090.96","2,945.19",,4.60%,707.00
03/03/2020,"3,003.37","3,096.46","3,136.72","2,976.63",,-2.81%,706.00
03/04/2020,"3,130.12","3,045.75","3,130.97","3,034.38",,4.22%,705.00
03/05/2020,"3,023.94","3,075.70","3,083.04","2,999.83",,-3.39%,704.00
03/06/2020,"2,972.37","2,954.20","2,985.93","2,901.54",,-1.71%,703.00
03/09/2020,"2,746.56","2,863.89","2,863.89","2,734.43",,-7.60%,702.00
03/10/2020,"2,882.23","2,813.48","2,882.59","2,734.00",,4.94%,701.00
03/11/2020,"2,741.38","2,825.60","2,825.60","2,707.22",,-4.89%,700.00
03/12/2020,"2,480.64","2,630.86","2,660.95","2,478.86",,-9.51%,699.00
03/13/2020,"2,711.02","2,569.99","2,711.33","2,492.37",,9.29%,698.00
03/16/2020,"2,386.13","2,508.59","2,562.98","2,380.94",,-11.98%,697.00
03/17/2020,"2,529.19","2,425.66","2,553.93","2,367.04",,6.00%,696.00
03/18/2020,"2,398.10","2,436.50","2,453.57","2,280.52",,-5.18%,695.00
03/19/2020,"2,409.39","2,393.48","2,466.97","2,319.78",,0.47%,694.00
03/20/2020,"2,304.92","2,431.94","2,453.01","2,295.56",,-4.34%,693.00
03/23/2020,"2,237.40","2,290.71","2,300.73","2,191.86",,-2.93%,692.00
03/24/2020,"2,447.33","2,344.44","2,449.71","2,344.44",,9.38%,691.00
03/25/2020,"2,475.56","2,457.77","2,571.42","2,407.53",,1.15%,690.00
03/26/2020,"2,630.07","2,501.29","2,637.01","2,500.72",,6.24%,689.00
03/27/2020,"2,541.47","2,555.87","2,615.91","2,520.02",,-3.37%,688.00
03/30/2020,"2,626.65","2,558.98","2,631.80","2,545.28",,3.35%,687.00
03/31/2020,"2,584.59","2,614.69","2,641.39","2,571.15",,-1.60%,686.00
04/01/2020,"2,470.50","2,498.08","2,522.75","2,447.49",,-4.41%,685.00
04/02/2020,"2,526.90","2,458.54","2,533.22","2,455.79",,2.28%,684.00
04/03/2020,"2,488.65","2,514.92","2,538.18","2,459.96",,-1.51%,683.00
04/06/2020,"2,663.68","2,578.28","2,676.85","2,574.57",,7.03%,682.00
04/07/2020,"2,659.41","2,738.65","2,756.89","2,657.67",,-0.16%,681.00
04/08/2020,"2,749.98","2,685.00","2,760.75","2,663.30",,3.41%,680.00
04/09/2020,"2,789.82","2,776.99","2,818.57","2,762.36",,1.45%,679.00
04/13/2020,"2,761.63","2,782.46","2,782.46","2,721.17",,-1.01%,678.00
04/14/2020,"2,846.06","2,805.10","2,851.85","2,805.10",,3.06%,677.00
04/15/2020,"2,783.36","2,795.64","2,801.88","2,761.54",,-2.20%,676.00
04/16/2020,"2,799.55","2,799.34","2,806.51","2,764.32",,0.58%,675.00
04/17/2020,"2,874.56","2,842.43","2,879.22","2,830.88",,2.68%,674.00
04/20/2020,"2,823.16","2,845.62","2,868.98","2,820.43",,-1.79%,673.00
04/21/2020,"2,736.56","2,784.81","2,785.54","2,727.10",,-3.07%,672.00
04/22/2020,"2,799.31","2,787.89","2,815.10","2,775.95",,2.29%,671.00
04/23/2020,"2,797.80","2,810.42","2,844.90","2,794.26",,-0.05%,670.00
04/24/2020,"2,836.74","2,812.64","2,842.71","2,791.76",,1.39%,669.00
04/27/2020,"2,878.48","2,854.65","2,887.72","2,852.89",,1.47%,668.00
04/28/2020,"2,863.39","2,909.96","2,921.15","2,860.71",,-0.52%,667.00
04/29/2020,"2,939.51","2,918.46","2,954.86","2,912.16",,2.66%,666.00
04/30/2020,"2,912.43","2,930.91","2,930.91","2,892.47",,-0.92%,665.00
05/01/2020,"2,830.71","2,869.09","2,869.09","2,821.61",,-2.81%,664.00
05/04/2020,"2,842.74","2,815.01","2,844.24","2,797.85",,0.42%,663.00
05/05/2020,"2,868.44","2,868.88","2,898.23","2,863.55",,0.90%,662.00
05/06/2020,"2,848.42","2,883.14","2,891.11","2,847.65",,-0.70%,661.00
05/07/2020,"2,881.19","2,878.26","2,901.92","2,876.48",,1.15%,660.00
05/08/2020,"2,929.80","2,908.83","2,932.16","2,902.88",,1.69%,659.00
05/11/2020,"2,930.32","2,915.46","2,944.25","2,903.44",,0.02%,658.00
05/12/2020,"2,870.12","2,939.50","2,945.82","2,869.59",,-2.05%,657.00
05/13/2020,"2,820.00","2,865.86","2,874.14","2,793.15",,-1.75%,656.00
05/14/2020,"2,852.50","2,794.54","2,852.80","2,766.64",,1.15%,655.00
05/15/2020,"2,863.70","2,829.95","2,865.01","2,816.78",,0.39%,654.00
05/18/2020,"2,953.91","2,913.86","2,968.09","2,913.86",,3.15%,653.00
05/19/2020,"2,922.94","2,948.59","2,964.21","2,922.35",,-1.05%,652.00
05/20/2020,"2,971.61","2,953.63","2,980.29","2,953.63",,1.67%,651.00
05/21/2020,"2,948.51","2,969.95","2,978.50","2,938.57",,-0.78%,650.00
05/22/2020,"2,955.45","2,948.05","2,956.76","2,933.59",,0.24%,649.00
05/26/2020,"2,991.77","3,004.08","3,021.72","2,988.17",,1.23%,648.00
05/27/2020,"3,036.13","3,015.65","3,036.25","2,969.75",,1.48%,647.00
05/28/2020,"3,029.73","3,046.61","3,068.67","3,023.40",,-0.21%,646.00
05/29/2020,"3,044.31","3,025.17","3,049.17","2,998.61",,0.48%,645.00
06/01/2020,"3,055.73","3,038.78","3,062.18","3,031.54",,0.38%,644.00
06/02/2020,"3,080.82","3,064.78","3,081.07","3,051.64",,0.82%,643.00
06/03/2020,"3,122.87","3,098.90","3,130.94","3,098.90",,1.36%,642.00
06/04/2020,"3,112.35","3,111.56","3,128.91","3,090.41",,-0.34%,641.00
06/05/2020,"3,193.93","3,163.84","3,211.72","3,163.84",,2.62%,640.00
06/08/2020,"3,232.39","3,199.92","3,233.13","3,196.00",,1.20%,639.00
06/09/2020,"3,207.18","3,213.32","3,222.71","3,193.11",,-0.78%,638.00
06/10/2020,"3,190.14","3,213.42","3,223.27","3,181.49",,-0.53%,637.00
06/11/2020,"3,002.10","3,123.53","3,123.53","2,999.49",,-5.89%,636.00
06/12/2020,"3,041.31","3,071.04","3,088.42","2,984.47",,1.31%,635.00
06/15/2020,"3,066.59","2,993.76","3,079.76","2,965.66",,0.83%,634.00
06/16/2020,"3,124.74","3,131.00","3,153.45","3,076.06",,1.90%,633.00
06/17/2020,"3,113.49","3,136.13","3,141.16","3,108.03",,-0.36%,632.00
06/18/2020,"3,115.34","3,101.64","3,120.00","3,093.51",,0.06%,631.00
06/19/2020,"3,097.74","3,140.29","3,155.53","3,083.11",,-0.56%,630.00
06/22/2020,"3,117.86","3,094.42","3,120.92","3,079.39",,0.65%,629.00
06/23/2020,"3,131.29","3,138.70","3,154.90","3,127.12",,0.43%,628.00
06/24/2020,"3,050.33","3,114.40","3,115.01","3,032.13",,-2.59%,627.00
06/25/2020,"3,083.76","3,046.60","3,086.25","3,024.01",,1.10%,626.00
06/26/2020,"3,009.05","3,073.20","3,073.73","3,004.63",,-2.42%,625.00
06/29/2020,"3,053.24","3,018.59","3,053.89","2,999.74",,1.47%,624.00
06/30/2020,"3,100.29","3,050.20","3,111.51","3,047.83",,1.54%,623.00
07/01/2020,"3,115.86","3,105.92","3,128.44","3,101.17",,0.50%,622.00
07/02/2020,"3,130.01","3,143.64","3,165.81","3,124.52",,0.45%,621.00
07/06/2020,"3,179.72","3,155.29","3,182.59","3,155.29",,1.59%,620.00
07/07/2020,"3,145.32","3,166.44","3,184.15","3,142.93",,-1.08%,619.00
07/08/2020,"3,169.94","3,153.07","3,171.80","3,136.53",,0.78%,618.00
07/09/2020,"3,152.05","3,176.17","3,179.78","3,115.70",,-0.56%,617.00
07/10/2020,"3,185.04","3,152.47","3,186.82","3,136.22",,1.05%,616.00
07/13/2020,"3,155.22","3,205.08","3,235.32","3,149.43",,-0.94%,615.00
07/14/2020,"3,197.52","3,141.11","3,200.95","3,127.66",,1.34%,614.00
07/15/2020,"3,226.56","3,225.98","3,238.28","3,200.76",,0.91%,613.00
07/16/2020,"3,215.57","3,208.36","3,220.39","3,198.59",,-0.34%,612.00
07/17/2020,"3,224.73","3,224.21","3,233.52","3,205.65",,0.28%,611.00
07/20/2020,"3,251.84","3,224.29","3,258.61","3,215.16",,0.84%,610.00
07/21/2020,"3,257.30","3,268.52","3,277.29","3,247.77",,0.17%,609.00
07/22/2020,"3,276.02","3,254.86","3,279.32","3,253.10",,0.57%,608.00
07/23/2020,"3,235.66","3,271.64","3,279.99","3,222.66",,-1.23%,607.00
07/24/2020,"3,215.63","3,218.58","3,227.26","3,200.05",,-0.62%,606.00
07/27/2020,"3,239.41","3,219.84","3,241.43","3,214.25",,0.74%,605.00
07/28/2020,"3,218.44","3,234.27","3,243.72","3,216.17",,-0.65%,604.00
07/29/2020,"3,258.44","3,227.22","3,264.74","3,227.22",,1.24%,603.00
07/30/2020,"3,246.22","3,231.76","3,250.92","3,204.13",,-0.38%,602.00
07/31/2020,"3,271.12","3,270.45","3,272.17","3,220.26",,0.77%,601.00
08/03/2020,"3,294.61","3,288.26","3,302.73","3,284.53",,0.72%,600.00
08/04/2020,"3,306.51","3,289.92","3,306.84","3,286.37",,0.36%,599.00
08/05/2020,"3,327.77","3,317.37","3,330.77","3,317.37",,0.64%,598.00
08/06/2020,"3,349.16","3,323.17","3,351.03","3,318.14",,0.64%,597.00
08/07/2020,"3,351.28","3,340.05","3,352.54","3,328.72",,0.06%,596.00
08/10/2020,"3,360.47","3,356.04","3,363.29","3,335.44",,0.27%,595.00
08/11/2020,"3,333.69","3,370.34","3,381.01","3,326.44",,-0.80%,594.00
08/12/2020,"3,380.35","3,355.46","3,387.89","3,355.46",,1.40%,593.00
08/13/2020,"3,373.43","3,372.95","3,387.24","3,363.35",,-0.20%,592.00
08/14/2020,"3,372.85","3,368.66","3,378.51","3,361.64",,-0.02%,591.00
08/17/2020,"3,381.99","3,380.86","3,387.59","3,379.22",,0.27%,590.00
08/18/2020,"3,389.78","3,387.04","3,395.06","3,370.15",,0.23%,589.00
08/19/2020,"3,374.85","3,392.51","3,399.54","3,369.66",,-0.44%,588.00
08/20/2020,"3,385.51","3,360.48","3,390.80","3,354.69",,0.32%,587.00
08/21/2020,"3,397.16","3,386.01","3,399.96","3,379.31",,0.34%,586.00
08/24/2020,"3,431.28","3,418.09","3,432.09","3,413.13",,1.00%,585.00
08/25/2020,"3,443.62","3,435.95","3,444.21","3,425.84",,0.36%,584.00
08/26/2020,"3,478.73","3,449.97","3,481.07","3,444.15",,1.02%,583.00
08/27/2020,"3,484.55","3,485.14","3,501.38","3,468.35",,0.17%,582.00
08/28/2020,"3,508.01","3,494.69","3,509.23","3,484.32",,0.67%,581.00
08/31/2020,"3,500.31","3,509.73","3,514.77","3,493.25",,-0.22%,580.00
09/01/2020,"3,526.65","3,507.44","3,528.03","3,494.60",,0.75%,579.00
09/02/2020,"3,580.84","3,543.76","3,588.11","3,535.23",,1.54%,578.00
09/03/2020,"3,455.06","3,564.74","3,564.85","3,427.41",,-3.51%,577.00
09/04/2020,"3,426.96","3,453.60","3,479.15","3,349.63",,-0.81%,576.00
09/08/2020,"3,331.84","3,371.88","3,379.97","3,329.27",,-2.78%,575.00
09/09/2020,"3,398.96","3,369.82","3,424.77","3,366.84",,2.01%,574.00
09/10/2020,"3,339.19","3,412.56","3,425.55","3,329.25",,-1.76%,573.00
09/11/2020,"3,340.97","3,352.70","3,368.95","3,310.47",,0.05%,572.00
09/14/2020,"3,383.54","3,363.56","3,402.93","3,363.56",,1.27%,571.00
09/15/2020,"3,401.20","3,407.73","3,419.48","3,389.25",,0.52%,570.00
09/16/2020,"3,385.49","3,411.23","3,428.92","3,384.45",,-0.46%,569.00
09/17/2020,"3,357.01","3,346.86","3,375.17","3,328.82",,-0.84%,568.00
09/18/2020,"3,319.47","3,357.38","3,362.27","3,292.40",,-1.12%,567.00
09/21/2020,"3,281.06","3,285.57","3,285.57","3,229.10",,-1.16%,566.00
09/22/2020,"3,315.57","3,295.75","3,320.31","3,270.95",,1.05%,565.00
09/23/2020,"3,236.92","3,320.11","3,323.35","3,232.57",,-2.37%,564.00
09/24/2020,"3,246.59","3,226.14","3,278.70","3,209.45",,0.30%,563.00
09/25/2020,"3,298.46","3,236.66","3,306.88","3,228.44",,1.60%,562.00
09/28/2020,"3,351.60","3,333.90","3,360.74","3,332.91",,1.61%,561.00
09/29/2020,"3,335.47","3,350.92","3,357.92","3,327.54",,-0.48%,560.00
09/30/2020,"3,363.00","3,341.21","3,393.56","3,340.47",,0.83%,559.00
10/01/2020,"3,380.80","3,385.87","3,397.18","3,361.39",,0.53%,558.00
10/02/2020,"3,348.44","3,338.94","3,369.10","3,323.69",,-0.96%,557.00
10/05/2020,"3,408.63","3,367.27","3,409.57","3,367.27",,1.80%,556.00
10/06/2020,"3,360.95","3,408.74","3,431.56","3,354.54",,-1.40%,555.00
10/07/2020,"3,419.45","3,384.56","3,426.26","3,384.56",,1.74%,554.00
10/08/2020,"3,446.83","3,434.28","3,447.28","3,428.15",,0.80%,553.00
10/09/2020,"3,477.13","3,459.67","3,482.34","3,458.07",,0.88%,552.00
10/12/2020,"3,534.22","3,500.02","3,549.85","3,499.61",,1.64%,551.00
10/13/2020,"3,511.93","3,534.01","3,534.01","3,500.86",,-0.63%,550.00
10/14/2020,"3,488.67","3,515.47","3,527.94","3,480.55",,-0.66%,549.00
10/15/2020,"3,483.34","3,453.72","3,489.08","3,440.89",,-0.15%,548.00
10/16/2020,"3,483.81","3,493.50","3,515.76","3,480.45",,0.01%,547.00
10/19/2020,"3,426.92","3,493.66","3,502.42","3,419.93",,-1.63%,546.00
10/20/2020,"3,443.12","3,439.38","3,476.93","3,435.65",,0.47%,545.00
10/21/2020,"3,435.56","3,439.91","3,464.86","3,433.06",,-0.22%,544.00
10/22/2020,"3,453.49","3,438.50","3,460.53","3,415.34",,0.52%,543.00
10/23/2020,"3,465.39","3,464.90","3,466.46","3,440.45",,0.34%,542.00
10/26/2020,"3,400.97","3,441.42","3,441.42","3,364.86",,-1.86%,541.00
10/27/2020,"3,390.68","3,403.15","3,409.51","3,388.71",,-0.30%,540.00
10/28/2020,"3,271.03","3,342.48","3,342.48","3,268.89",,-3.53%,539.00
10/29/2020,"3,310.11","3,277.17","3,341.05","3,259.82",,1.19%,538.00
10/30/2020,"3,269.96","3,293.59","3,304.93","3,233.94",,-1.21%,537.00
11/02/2020,"3,310.24","3,296.20","3,330.14","3,279.74",,1.23%,536.00
11/03/2020,"3,369.16","3,336.25","3,389.49","3,336.25",,1.78%,535.00
11/04/2020,"3,443.44","3,406.46","3,486.25","3,405.17",,2.20%,534.00
11/05/2020,"3,510.45","3,485.74","3,529.05","3,485.74",,1.95%,533.00
11/06/2020,"3,509.44","3,508.34","3,521.58","3,484.34",,-0.03%,532.00
11/09/2020,"3,550.50","3,583.04","3,645.99","3,547.48",,1.17%,531.00
11/10/2020,"3,545.53","3,543.26","3,557.22","3,511.91",,-0.14%,530.00
11/11/2020,"3,572.66","3,563.22","3,581.16","3,557.00",,0.77%,529.00
11/12/2020,"3,537.01","3,562.67","3,569.02","3,518.58",,-1.00%,528.00
11/13/2020,"3,585.15","3,552.57","3,593.66","3,552.57",,1.36%,527.00
11/16/2020,"3,626.91","3,600.16","3,628.51","3,600.16",,1.16%,526.00
11/17/2020,"3,609.53","3,610.31","3,623.11","3,588.68",,-0.48%,525.00
11/18/2020,"3,567.79","3,612.09","3,619.09","3,567.33",,-1.16%,524.00
11/19/2020,"3,581.87","3,559.41","3,585.22","3,543.84",,0.39%,523.00
11/20/2020,"3,557.54","3,579.31","3,581.23","3,556.85",,-0.68%,522.00
11/23/2020,"3,577.59","3,566.82","3,589.81","3,552.77",,0.56%,521.00
11/24/2020,"3,635.41","3,594.52","3,642.31","3,594.52",,1.62%,520.00
11/25/2020,"3,629.65","3,635.50","3,635.50","3,617.76",,-0.16%,519.00
11/27/2020,"3,638.35","3,638.55","3,644.31","3,629.33",,0.24%,518.00
11/30/2020,"3,621.63","3,634.18","3,634.18","3,594.39",,-0.46%,517.00
12/01/2020,"3,662.45","3,645.87","3,678.45","3,645.87",,1.13%,516.00
12/02/2020,"3,669.01","3,653.78","3,670.96","3,644.84",,0.18%,515.00
12/03/2020,"3,666.72","3,668.28","3,682.73","3,657.17",,-0.06%,514.00
12/04/2020,"3,699.12","3,670.94","3,699.20","3,670.94",,0.88%,513.00
12/07/2020,"3,691.96","3,694.73","3,697.41","3,678.88",,-0.19%,512.00
12/08/2020,"3,702.25","3,683.05","3,708.45","3,678.83",,0.28%,511.00
12/09/2020,"3,672.82","3,705.98","3,712.39","3,660.54",,-0.79%,510.00
12/10/2020,"3,668.10","3,659.13","3,678.49","3,645.18",,-0.13%,509.00
12/11/2020,"3,663.46","3,656.08","3,665.91","3,633.40",,-0.13%,508.00
12/14/2020,"3,647.49","3,675.27","3,697.61","3,645.84",,-0.44%,507.00
12/15/2020,"3,694.62","3,666.41","3,695.29","3,659.62",,1.29%,506.00
12/16/2020,"3,701.17","3,696.25","3,711.27","3,688.57",,0.18%,505.00
12/17/2020,"3,722.48","3,713.65","3,725.12","3,710.87",,0.58%,504.00
12/18/2020,"3,709.41","3,722.39","3,726.70","3,685.84",,-0.35%,503.00
12/21/2020,"3,694.92","3,684.28","3,702.90","3,636.48",,-0.39%,502.00
12/22/2020,"3,687.26","3,698.08","3,698.26","3,676.16",,-0.21%,501.00
12/23/2020,"3,690.01","3,693.42","3,711.24","3,689.28",,0.07%,500.00
12/24/2020,"3,703.06","3,694.03","3,703.82","3,689.32",,0.35%,499.00
12/28/2020,"3,735.36","3,723.03","3,740.51","3,723.03",,0.87%,498.00
12/29/2020,"3,727.04","3,750.01","3,756.12","3,723.31",,-0.22%,497.00
12/30/2020,"3,732.04","3,736.19","3,744.63","3,730.21",,0.13%,496.00
12/31/2020,"3,756.07","3,733.27","3,760.20","3,726.88",,0.64%,495.00
01/04/2021,"3,700.65","3,764.61","3,769.99","3,662.71",,-1.48%,494.00
01/05/2021,"3,726.86","3,698.02","3,737.83","3,695.07",,0.71%,493.00
01/06/2021,"3,748.14","3,712.20","3,783.04","3,705.34",,0.57%,492.00
01/07/2021,"3,803.79","3,764.71","3,811.55","3,764.71",,1.48%,491.00
01/08/2021,"3,824.68","3,815.05","3,826.69","3,783.60",,0.55%,490.00
01/11/2021,"3,799.61","3,803.14","3,817.86","3,789.02",,-0.66%,489.00
01/12/2021,"3,801.19","3,801.62","3,810.78","3,776.51",,0.04%,488.00
01/13/2021,"3,809.84","3,802.23","3,820.96","3,791.50",,0.23%,487.00
01/14/2021,"3,795.54","3,814.98","3,823.60","3,792.86",,-0.38%,486.00
01/15/2021,"3,768.25","3,788.73","3,788.73","3,749.62",,-0.72%,485.00
01/19/2021,"3,798.91","3,781.88","3,804.53","3,780.37",,0.81%,484.00
01/20/2021,"3,851.85","3,816.22","3,859.75","3,816.22",,1.39%,483.00
01/21/2021,"3,853.07","3,857.46","3,861.45","3,845.05",,0.03%,482.00
01/22/2021,"3,841.47","3,844.24","3,852.31","3,830.41",,-0.30%,481.00
01/25/2021,"3,855.36","3,851.68","3,859.23","3,797.16",,0.36%,480.00
01/26/2021,"3,849.62","3,862.96","3,870.90","3,847.78",,-0.15%,479.00
01/27/2021,"3,750.77","3,836.83","3,836.83","3,732.48",,-2.57%,478.00
01/28/2021,"3,787.38","3,755.75","3,830.50","3,755.75",,0.98%,477.00
01/29/2021,"3,714.24","3,778.05","3,778.05","3,694.12",,-1.93%,476.00
02/01/2021,"3,773.86","3,731.17","3,784.32","3,725.62",,1.61%,475.00
02/02/2021,"3,826.31","3,791.84","3,843.09","3,791.84",,1.39%,474.00
02/03/2021,"3,830.17","3,840.27","3,847.51","3,816.68",,0.10%,473.00
02/04/2021,"3,871.74","3,836.66","3,872.42","3,836.66",,1.09%,472.00
02/05/2021,"3,886.83","3,878.30","3,894.56","3,874.93",,0.39%,471.00
02/08/2021,"3,915.59","3,892.59","3,915.77","3,892.59",,0.74%,470.00
02/09/2021,"3,911.23","3,910.49","3,918.35","3,902.64",,-0.11%,469.00
02/10/2021,"3,909.88","3,920.78","3,931.50","3,884.94",,-0.03%,468.00
02/11/2021,"3,916.38","3,916.40","3,925.99","3,890.39",,0.17%,467.00
02/12/2021,"3,934.83","3,911.65","3,937.23","3,905.78",,0.47%,466.00
02/16/2021,"3,932.59","3,939.61","3,950.43","3,923.85",,-0.06%,465.00
02/17/2021,"3,931.33","3,918.50","3,933.61","3,900.43",,-0.03%,464.00
02/18/2021,"3,913.97","3,915.86","3,921.98","3,885.03",,-0.44%,463.00
02/19/2021,"3,906.71","3,921.16","3,930.41","3,903.07",,-0.19%,462.00
02/22/2021,"3,876.50","3,885.55","3,902.92","3,874.71",,-0.77%,461.00
02/23/2021,"3,881.37","3,857.07","3,895.98","3,805.59",,0.13%,460.00
02/24/2021,"3,925.43","3,873.71","3,928.65","3,859.60",,1.14%,459.00
02/25/2021,"3,829.34","3,915.80","3,925.02","3,814.04",,-2.45%,458.00
02/26/2021,"3,811.15","3,839.66","3,861.08","3,789.54",,-0.48%,457.00
03/01/2021,"3,901.82","3,842.51","3,914.50","3,842.51",,2.38%,456.00
03/02/2021,"3,870.29","3,903.64","3,906.41","3,868.57",,-0.81%,455.00
03/03/2021,"3,819.72","3,863.99","3,874.47","3,818.86",,-1.31%,454.00
03/04/2021,"3,768.47","3,818.53","3,843.67","3,723.34",,-1.34%,453.00
03/05/2021,"3,841.94","3,793.58","3,851.69","3,730.19",,1.95%,452.00
03/08/2021,"3,821.35","3,844.39","3,881.06","3,819.25",,-0.54%,451.00
03/09/2021,"3,875.44","3,851.93","3,903.76","3,851.93",,1.42%,450.00
03/10/2021,"3,898.81","3,891.99","3,917.35","3,885.73",,0.60%,449.00
03/11/2021,"3,939.34","3,915.54","3,960.27","3,915.54",,1.04%,448.00
03/12/2021,"3,943.34","3,924.52","3,944.99","3,915.21",,0.10%,447.00
03/15/2021,"3,968.94","3,942.96","3,970.08","3,923.54",,0.65%,446.00
03/16/2021,"3,962.71","3,973.59","3,981.04","3,953.44",,-0.16%,445.00
03/17/2021,"3,974.12","3,949.57","3,983.87","3,935.74",,0.29%,444.00
03/18/2021,"3,915.46","3,953.50","3,969.62","3,910.86",,-1.48%,443.00
03/19/2021,"3,913.10","3,913.14","3,930.12","3,886.75",,-0.06%,442.00
03/22/2021,"3,940.59","3,916.48","3,955.31","3,914.16",,0.70%,441.00
03/23/2021,"3,910.52","3,937.60","3,949.13","3,901.57",,-0.76%,440.00
03/24/2021,"3,889.14","3,919.93","3,942.08","3,889.07",,-0.55%,439.00
03/25/2021,"3,909.52","3,879.34","3,919.54","3,853.50",,0.52%,438.00
03/26/2021,"3,974.54","3,917.12","3,978.19","3,917.12",,1.66%,437.00
03/29/2021,"3,971.09","3,969.31","3,981.83","3,943.25",,-0.09%,436.00
03/30/2021,"3,958.55","3,963.34","3,968.01","3,944.35",,-0.32%,435.00
03/31/2021,"3,972.89","3,967.25","3,994.41","3,966.98",,0.36%,434.00
04/01/2021,"4,019.87","3,992.78","4,020.63","3,992.78",,1.18%,433.00
04/05/2021,"4,077.91","4,034.44","4,083.42","4,034.44",,1.44%,432.00
04/06/2021,"4,073.94","4,075.57","4,086.23","4,068.14",,-0.10%,431.00
04/07/2021,"4,079.95","4,074.29","4,083.13","4,068.31",,0.15%,430.00
04/08/2021,"4,097.17","4,089.95","4,098.19","4,082.54",,0.42%,429.00
04/09/2021,"4,128.80","4,096.11","4,129.48","4,095.51",,0.77%,428.00
04/12/2021,"4,127.99","4,124.71","4,131.76","4,114.82",,-0.02%,427.00
04/13/2021,"4,141.59","4,130.10","4,148.00","4,124.43",,0.33%,426.00
04/14/2021,"4,124.66","4,141.58","4,151.69","4,120.87",,-0.41%,425.00
04/15/2021,"4,170.42","4,139.76","4,173.49","4,139.76",,1.11%,424.00
04/16/2021,"4,185.47","4,174.14","4,191.31","4,170.75",,0.36%,423.00
04/19/2021,"4,163.26","4,179.80","4,180.81","4,150.47",,-0.53%,422.00
04/20/2021,"4,134.94","4,159.18","4,159.18","4,118.38",,-0.68%,421.00
04/21/2021,"4,173.42","4,128.42","4,175.02","4,126.35",,0.93%,420.00
04/22/2021,"4,134.98","4,170.46","4,179.57","4,123.69",,-0.92%,419.00
04/23/2021,"4,180.17","4,138.78","4,194.17","4,138.78",,1.09%,418.00
04/26/2021,"4,187.62","4,185.03","4,194.19","4,182.36",,0.18%,417.00
04/27/2021,"4,186.72","4,188.25","4,193.35","4,176.22",,-0.02%,416.00
04/28/2021,"4,183.18","4,185.14","4,201.53","4,181.78",,-0.08%,415.00
04/29/2021,"4,211.47","4,206.14","4,218.78","4,176.81",,0.68%,414.00
04/30/2021,"4,181.17","4,198.10","4,198.10","4,174.85",,-0.72%,413.00
05/03/2021,"4,192.66","4,191.98","4,209.39","4,188.03",,0.27%,412.00
05/04/2021,"4,164.66","4,179.04","4,179.04","4,128.59",,-0.67%,411.00
05/05/2021,"4,167.59","4,177.06","4,187.72","4,160.94",,0.07%,410.00
05/06/2021,"4,201.62","4,169.14","4,202.70","4,147.33",,0.82%,409.00
05/07/2021,"4,232.60","4,210.34","4,238.04","4,201.64",,0.74%,408.00
05/10/2021,"4,188.43","4,228.29","4,236.39","4,188.13",,-1.04%,407.00
05/11/2021,"4,152.10","4,150.34","4,162.04","4,111.53",,-0.87%,406.00
05/12/2021,"4,063.04","4,130.55","4,134.73","4,056.88",,-2.14%,405.00
05/13/2021,"4,112.50","4,074.99","4,131.58","4,074.99",,1.22%,404.00
05/14/2021,"4,173.85","4,129.58","4,183.13","4,129.58",,1.49%,403.00
05/17/2021,"4,163.29","4,169.92","4,171.92","4,142.69",,-0.25%,402.00
05/18/2021,"4,127.83","4,165.94","4,169.15","4,125.99",,-0.85%,401.00
05/19/2021,"4,115.68","4,098.45","4,116.93","4,061.41",,-0.29%,400.00
05/20/2021,"4,159.12","4,121.97","4,172.80","4,121.97",,1.06%,399.00
05/21/2021,"4,155.86","4,168.61","4,188.72","4,151.72",,-0.08%,398.00
05/24/2021,"4,197.05","4,170.16","4,209.52","4,170.16",,0.99%,397.00
05/25/2021,"4,188.13","4,205.94","4,213.42","4,182.52",,-0.21%,396.00
05/26/2021,"4,195.99","4,191.59","4,202.61","4,184.11",,0.19%,395.00
05/27/2021,"4,200.88","4,201.94","4,213.38","4,197.78",,0.12%,394.00
05/28/2021,"4,204.11","4,210.77","4,218.36","4,203.57",,0.08%,393.00
06/01/2021,"4,202.04","4,216.52","4,234.12","4,197.59",,-0.05%,392.00
06/02/2021,"4,208.12","4,206.82","4,217.37","4,198.27",,0.14%,391.00
06/03/2021,"4,192.85","4,191.43","4,204.39","4,167.93",,-0.36%,390.00
06/04/2021,"4,229.89","4,206.05","4,233.45","4,206.05",,0.88%,389.00
06/07/2021,"4,226.52","4,229.34","4,232.34","4,215.66",,-0.08%,388.00
06/08/2021,"4,227.26","4,233.81","4,236.74","4,208.41",,0.02%,387.00
