datetime,symbol,open,high,low,close,volume
2022-12-13 20:20:00,OANDA:EURUSD,1.06348,1.06364,1.06338,1.06359,83.0
2022-12-13 20:21:00,OANDA:EURUSD,1.06359,1.06368,1.06353,1.06364,70.0
2022-12-13 20:22:00,OANDA:EURUSD,1.06364,1.06364,1.0634,1.06352,102.0
2022-12-13 20:23:00,OANDA:EURUSD,1.06352,1.0636,1.06341,1.06352,111.0
2022-12-13 20:24:00,OANDA:EURUSD,1.06352,1.06364,1.06343,1.06346,88.0
2022-12-13 20:25:00,OANDA:EURUSD,1.06346,1.06355,1.06336,1.06352,97.0
2022-12-13 20:26:00,OANDA:EURUSD,1.06352,1.06354,1.0634,1.0634,63.0
2022-12-13 20:27:00,OANDA:EURUSD,1.0634,1.0634,1.06327,1.0634,88.0
2022-12-13 20:28:00,OANDA:EURUSD,1.0634,1.0634,1.06312,1.06316,64.0
2022-12-13 20:29:00,OANDA:EURUSD,1.06316,1.06333,1.06308,1.06322,99.0
2022-12-13 20:30:00,OANDA:EURUSD,1.06322,1.06342,1.06322,1.06334,98.0
2022-12-13 20:31:00,OANDA:EURUSD,1.06334,1.0635,1.06323,1.06338,114.0
2022-12-13 20:32:00,OANDA:EURUSD,1.06338,1.06354,1.06332,1.06346,117.0
2022-12-13 20:33:00,OANDA:EURUSD,1.06346,1.06356,1.0634,1.06347,122.0
2022-12-13 20:34:00,OANDA:EURUSD,1.06347,1.06358,1.06338,1.06348,94.0
2022-12-13 20:35:00,OANDA:EURUSD,1.06348,1.06367,1.06348,1.06362,103.0
2022-12-13 20:36:00,OANDA:EURUSD,1.06362,1.0638,1.06362,1.06373,103.0
2022-12-13 20:37:00,OANDA:EURUSD,1.06373,1.06373,1.06358,1.06358,50.0
2022-12-13 20:38:00,OANDA:EURUSD,1.06358,1.06362,1.06358,1.0636,63.0
2022-12-13 20:39:00,OANDA:EURUSD,1.0636,1.0637,1.06355,1.06365,64.0
2022-12-13 20:40:00,OANDA:EURUSD,1.06365,1.06388,1.06365,1.06377,79.0
2022-12-13 20:41:00,OANDA:EURUSD,1.06377,1.06379,1.0634,1.0634,87.0
2022-12-13 20:42:00,OANDA:EURUSD,1.0634,1.0634,1.06329,1.0633,55.0
2022-12-13 20:43:00,OANDA:EURUSD,1.0633,1.06338,1.06326,1.0633,43.0
2022-12-13 20:44:00,OANDA:EURUSD,1.0633,1.06332,1.06317,1.06326,112.0
2022-12-13 20:45:00,OANDA:EURUSD,1.06326,1.0634,1.06326,1.06336,84.0
2022-12-13 20:46:00,OANDA:EURUSD,1.06336,1.06342,1.0633,1.06332,64.0
2022-12-13 20:47:00,OANDA:EURUSD,1.06332,1.06338,1.06326,1.06334,97.0
2022-12-13 20:48:00,OANDA:EURUSD,1.06334,1.06346,1.06332,1.06338,76.0
2022-12-13 20:49:00,OANDA:EURUSD,1.06338,1.06338,1.06326,1.0633,79.0
2022-12-13 20:50:00,OANDA:EURUSD,1.0633,1.06336,1.06326,1.06334,94.0
2022-12-13 20:51:00,OANDA:EURUSD,1.06334,1.06336,1.06324,1.06332,85.0
2022-12-13 20:52:00,OANDA:EURUSD,1.06332,1.06344,1.06328,1.06344,56.0
2022-12-13 20:53:00,OANDA:EURUSD,1.06344,1.06348,1.06338,1.06344,55.0
2022-12-13 20:54:00,OANDA:EURUSD,1.06344,1.06347,1.06337,1.06338,41.0
2022-12-13 20:55:00,OANDA:EURUSD,1.06338,1.06339,1.0633,1.06332,46.0
2022-12-13 20:56:00,OANDA:EURUSD,1.06332,1.06357,1.0633,1.06344,67.0
2022-12-13 20:57:00,OANDA:EURUSD,1.06344,1.06352,1.0634,1.06349,61.0
2022-12-13 20:58:00,OANDA:EURUSD,1.06349,1.06358,1.06344,1.06346,45.0
2022-12-13 20:59:00,OANDA:EURUSD,1.06346,1.06351,1.06342,1.06348,61.0
2022-12-13 21:00:00,OANDA:EURUSD,1.06348,1.06354,1.06336,1.06346,76.0
2022-12-13 21:01:00,OANDA:EURUSD,1.06346,1.06353,1.0634,1.06347,79.0
2022-12-13 21:02:00,OANDA:EURUSD,1.06347,1.0635,1.06324,1.06336,99.0
2022-12-13 21:03:00,OANDA:EURUSD,1.06336,1.06356,1.06334,1.06355,62.0
2022-12-13 21:04:00,OANDA:EURUSD,1.06355,1.06356,1.06338,1.06341,80.0
2022-12-13 21:05:00,OANDA:EURUSD,1.06341,1.06354,1.06333,1.06353,87.0
2022-12-13 21:06:00,OANDA:EURUSD,1.06353,1.06372,1.06353,1.06372,69.0
2022-12-13 21:07:00,OANDA:EURUSD,1.06372,1.06386,1.06371,1.06376,96.0
2022-12-13 21:08:00,OANDA:EURUSD,1.06376,1.06383,1.06357,1.0636,63.0
2022-12-13 21:09:00,OANDA:EURUSD,1.0636,1.06367,1.06351,1.06356,74.0
2022-12-13 21:10:00,OANDA:EURUSD,1.06356,1.06356,1.0635,1.06354,87.0
2022-12-13 21:11:00,OANDA:EURUSD,1.06354,1.06354,1.06338,1.0635,70.0
2022-12-13 21:12:00,OANDA:EURUSD,1.0635,1.0636,1.06341,1.06344,96.0
2022-12-13 21:13:00,OANDA:EURUSD,1.06344,1.06354,1.0634,1.06346,113.0
2022-12-13 21:14:00,OANDA:EURUSD,1.06346,1.0635,1.06337,1.06342,60.0
2022-12-13 21:15:00,OANDA:EURUSD,1.06342,1.06342,1.06326,1.0633,66.0
2022-12-13 21:16:00,OANDA:EURUSD,1.0633,1.06332,1.06314,1.06332,73.0
2022-12-13 21:17:00,OANDA:EURUSD,1.06332,1.06332,1.06319,1.06319,54.0
2022-12-13 21:18:00,OANDA:EURUSD,1.06319,1.06323,1.06314,1.06316,65.0
2022-12-13 21:19:00,OANDA:EURUSD,1.06316,1.0632,1.06309,1.0632,74.0
2022-12-13 21:20:00,OANDA:EURUSD,1.0632,1.06327,1.06318,1.06326,72.0
2022-12-13 21:21:00,OANDA:EURUSD,1.06326,1.06337,1.06326,1.06335,72.0
2022-12-13 21:22:00,OANDA:EURUSD,1.06335,1.06348,1.06332,1.06346,45.0
2022-12-13 21:23:00,OANDA:EURUSD,1.06346,1.06358,1.06342,1.06343,76.0
2022-12-13 21:24:00,OANDA:EURUSD,1.06343,1.06351,1.06339,1.06343,84.0
2022-12-13 21:25:00,OANDA:EURUSD,1.06343,1.06346,1.06332,1.06332,60.0
2022-12-13 21:26:00,OANDA:EURUSD,1.06332,1.06334,1.06322,1.06328,76.0
2022-12-13 21:27:00,OANDA:EURUSD,1.06328,1.06334,1.06325,1.06326,49.0
2022-12-13 21:28:00,OANDA:EURUSD,1.06326,1.06326,1.06318,1.06319,48.0
2022-12-13 21:29:00,OANDA:EURUSD,1.06319,1.06325,1.06311,1.0632,63.0
2022-12-13 21:30:00,OANDA:EURUSD,1.0632,1.06328,1.06319,1.06321,67.0
2022-12-13 21:31:00,OANDA:EURUSD,1.06321,1.06324,1.06293,1.06298,80.0
2022-12-13 21:32:00,OANDA:EURUSD,1.06298,1.063,1.06277,1.06285,86.0
2022-12-13 21:33:00,OANDA:EURUSD,1.06285,1.06292,1.0628,1.06283,59.0
2022-12-13 21:34:00,OANDA:EURUSD,1.06283,1.06295,1.06276,1.06288,88.0
2022-12-13 21:35:00,OANDA:EURUSD,1.06288,1.06292,1.06284,1.0629,63.0
2022-12-13 21:36:00,OANDA:EURUSD,1.0629,1.06301,1.06286,1.06288,78.0
2022-12-13 21:37:00,OANDA:EURUSD,1.06288,1.06312,1.06286,1.06302,78.0
2022-12-13 21:38:00,OANDA:EURUSD,1.06302,1.0631,1.063,1.06306,35.0
2022-12-13 21:39:00,OANDA:EURUSD,1.06306,1.0631,1.06297,1.06297,40.0
2022-12-13 21:40:00,OANDA:EURUSD,1.06297,1.06298,1.06281,1.06282,62.0
2022-12-13 21:41:00,OANDA:EURUSD,1.06282,1.06284,1.06269,1.06274,50.0
2022-12-13 21:42:00,OANDA:EURUSD,1.06274,1.06284,1.0627,1.06282,43.0
2022-12-13 21:43:00,OANDA:EURUSD,1.06282,1.06286,1.06275,1.06276,56.0
2022-12-13 21:44:00,OANDA:EURUSD,1.06276,1.0628,1.06274,1.06276,57.0
2022-12-13 21:45:00,OANDA:EURUSD,1.06276,1.06292,1.06276,1.06284,54.0
2022-12-13 21:46:00,OANDA:EURUSD,1.06284,1.0629,1.0628,1.06288,45.0
2022-12-13 21:47:00,OANDA:EURUSD,1.06288,1.06294,1.06284,1.06284,52.0
2022-12-13 21:48:00,OANDA:EURUSD,1.06284,1.06296,1.06284,1.06294,46.0
2022-12-13 21:49:00,OANDA:EURUSD,1.06294,1.06295,1.0629,1.06292,35.0
2022-12-13 21:50:00,OANDA:EURUSD,1.06292,1.06292,1.06282,1.06286,50.0
2022-12-13 21:51:00,OANDA:EURUSD,1.06286,1.06286,1.06271,1.06272,39.0
2022-12-13 21:52:00,OANDA:EURUSD,1.06272,1.06284,1.06266,1.06282,48.0
2022-12-13 21:53:00,OANDA:EURUSD,1.06282,1.06296,1.06282,1.06288,71.0
2022-12-13 21:54:00,OANDA:EURUSD,1.06288,1.06289,1.06282,1.06284,53.0
2022-12-13 21:55:00,OANDA:EURUSD,1.06284,1.06284,1.06277,1.06277,33.0
2022-12-13 21:56:00,OANDA:EURUSD,1.06277,1.06288,1.06267,1.06281,60.0
2022-12-13 21:57:00,OANDA:EURUSD,1.06281,1.06286,1.06273,1.06273,60.0
2022-12-13 21:58:00,OANDA:EURUSD,1.06273,1.06277,1.06268,1.06272,47.0
2022-12-13 21:59:00,OANDA:EURUSD,1.06272,1.06278,1.0627,1.06278,45.0
2022-12-13 22:00:00,OANDA:EURUSD,1.06278,1.06282,1.06272,1.06281,28.0
2022-12-13 22:01:00,OANDA:EURUSD,1.06281,1.06282,1.06274,1.06278,30.0
2022-12-13 22:02:00,OANDA:EURUSD,1.06278,1.06283,1.06276,1.06279,41.0
2022-12-13 22:03:00,OANDA:EURUSD,1.06279,1.06281,1.06277,1.06278,19.0
2022-12-13 22:04:00,OANDA:EURUSD,1.06278,1.06284,1.06272,1.06274,46.0
2022-12-13 22:05:00,OANDA:EURUSD,1.06274,1.06277,1.06252,1.06252,59.0
2022-12-13 22:06:00,OANDA:EURUSD,1.06252,1.06262,1.06252,1.06262,27.0
2022-12-13 22:07:00,OANDA:EURUSD,1.06262,1.06266,1.06256,1.06264,35.0
2022-12-13 22:08:00,OANDA:EURUSD,1.06264,1.06273,1.06264,1.06268,60.0
2022-12-13 22:09:00,OANDA:EURUSD,1.06268,1.0627,1.0626,1.06265,42.0
2022-12-13 22:10:00,OANDA:EURUSD,1.06265,1.06268,1.0626,1.06264,39.0
2022-12-13 22:11:00,OANDA:EURUSD,1.06264,1.06268,1.06258,1.0626,53.0
2022-12-13 22:12:00,OANDA:EURUSD,1.0626,1.06266,1.06253,1.06253,35.0
2022-12-13 22:13:00,OANDA:EURUSD,1.06253,1.06256,1.06248,1.06248,34.0
2022-12-13 22:14:00,OANDA:EURUSD,1.06248,1.06258,1.06242,1.06254,55.0
2022-12-13 22:15:00,OANDA:EURUSD,1.06254,1.06259,1.06244,1.06244,49.0
2022-12-13 22:16:00,OANDA:EURUSD,1.06244,1.06254,1.06244,1.06249,18.0
2022-12-13 22:17:00,OANDA:EURUSD,1.06249,1.06257,1.06246,1.06254,34.0
2022-12-13 22:18:00,OANDA:EURUSD,1.06254,1.06256,1.06253,1.06254,7.0
2022-12-13 22:19:00,OANDA:EURUSD,1.06254,1.06257,1.06253,1.06253,34.0
2022-12-13 22:20:00,OANDA:EURUSD,1.06253,1.06256,1.06252,1.06253,27.0
2022-12-13 22:21:00,OANDA:EURUSD,1.06253,1.06254,1.06248,1.06248,23.0
2022-12-13 22:22:00,OANDA:EURUSD,1.06248,1.06254,1.06248,1.06253,23.0
2022-12-13 22:23:00,OANDA:EURUSD,1.06253,1.06256,1.0625,1.06254,20.0
2022-12-13 22:24:00,OANDA:EURUSD,1.06254,1.06256,1.06252,1.06252,27.0
2022-12-13 22:25:00,OANDA:EURUSD,1.06252,1.06256,1.0625,1.06252,27.0
2022-12-13 22:26:00,OANDA:EURUSD,1.06252,1.06256,1.06247,1.06248,21.0
2022-12-13 22:27:00,OANDA:EURUSD,1.06248,1.06252,1.06242,1.06252,31.0
2022-12-13 22:28:00,OANDA:EURUSD,1.06252,1.06254,1.0625,1.06253,13.0
2022-12-13 22:29:00,OANDA:EURUSD,1.06253,1.06256,1.06252,1.06254,23.0
2022-12-13 22:30:00,OANDA:EURUSD,1.06254,1.06263,1.06253,1.06257,47.0
2022-12-13 22:31:00,OANDA:EURUSD,1.06257,1.06262,1.06249,1.06262,32.0
2022-12-13 22:32:00,OANDA:EURUSD,1.06262,1.06288,1.06262,1.06286,65.0
2022-12-13 22:33:00,OANDA:EURUSD,1.06286,1.0629,1.06282,1.06286,51.0
2022-12-13 22:34:00,OANDA:EURUSD,1.06286,1.0629,1.06282,1.06286,31.0
2022-12-13 22:35:00,OANDA:EURUSD,1.06286,1.06292,1.06286,1.06291,35.0
2022-12-13 22:36:00,OANDA:EURUSD,1.06291,1.06292,1.06284,1.06286,34.0
2022-12-13 22:37:00,OANDA:EURUSD,1.06286,1.06286,1.06277,1.06278,32.0
2022-12-13 22:38:00,OANDA:EURUSD,1.06278,1.06282,1.06268,1.06268,50.0
2022-12-13 22:39:00,OANDA:EURUSD,1.06268,1.0627,1.06268,1.06268,12.0
2022-12-13 22:40:00,OANDA:EURUSD,1.06268,1.06274,1.06268,1.06274,12.0
2022-12-13 22:41:00,OANDA:EURUSD,1.06274,1.06285,1.06274,1.06278,43.0
2022-12-13 22:42:00,OANDA:EURUSD,1.06278,1.06282,1.06274,1.06274,33.0
2022-12-13 22:43:00,OANDA:EURUSD,1.06274,1.0628,1.06273,1.06274,26.0
2022-12-13 22:44:00,OANDA:EURUSD,1.06274,1.06284,1.06274,1.06283,37.0
2022-12-13 22:45:00,OANDA:EURUSD,1.06283,1.0629,1.06283,1.06288,34.0
2022-12-13 22:46:00,OANDA:EURUSD,1.06288,1.0629,1.06278,1.06278,33.0
2022-12-13 22:47:00,OANDA:EURUSD,1.06278,1.06284,1.06277,1.06283,18.0
2022-12-13 22:48:00,OANDA:EURUSD,1.06283,1.06283,1.06277,1.06278,46.0
2022-12-13 22:49:00,OANDA:EURUSD,1.06278,1.06281,1.06276,1.06278,36.0
2022-12-13 22:50:00,OANDA:EURUSD,1.06278,1.0628,1.06274,1.06274,55.0
2022-12-13 22:51:00,OANDA:EURUSD,1.06274,1.06277,1.0627,1.06275,56.0
2022-12-13 22:52:00,OANDA:EURUSD,1.06275,1.06275,1.06263,1.06272,46.0
2022-12-13 22:53:00,OANDA:EURUSD,1.06272,1.06282,1.06272,1.06274,50.0
2022-12-13 22:54:00,OANDA:EURUSD,1.06274,1.06278,1.06265,1.06265,67.0
2022-12-13 22:55:00,OANDA:EURUSD,1.06265,1.06272,1.0626,1.06267,52.0
2022-12-13 22:56:00,OANDA:EURUSD,1.06267,1.06273,1.0626,1.06268,43.0
2022-12-13 22:57:00,OANDA:EURUSD,1.06268,1.06271,1.06265,1.0627,40.0
2022-12-13 22:58:00,OANDA:EURUSD,1.0627,1.06274,1.06254,1.0626,62.0
2022-12-13 22:59:00,OANDA:EURUSD,1.0626,1.06262,1.06252,1.06262,98.0
2022-12-13 23:00:00,OANDA:EURUSD,1.06262,1.06262,1.06251,1.06251,50.0
2022-12-13 23:01:00,OANDA:EURUSD,1.06251,1.06264,1.0625,1.06252,63.0
2022-12-13 23:02:00,OANDA:EURUSD,1.06252,1.06254,1.06248,1.06251,23.0
2022-12-13 23:03:00,OANDA:EURUSD,1.06251,1.06255,1.06249,1.06252,24.0
2022-12-13 23:04:00,OANDA:EURUSD,1.06252,1.06257,1.0625,1.06257,26.0
2022-12-13 23:05:00,OANDA:EURUSD,1.06257,1.06262,1.06257,1.06262,4.0
2022-12-13 23:06:00,OANDA:EURUSD,1.06262,1.06268,1.0626,1.06264,18.0
2022-12-13 23:07:00,OANDA:EURUSD,1.06264,1.06264,1.0625,1.06252,63.0
2022-12-13 23:08:00,OANDA:EURUSD,1.06252,1.0626,1.06252,1.0626,27.0
2022-12-13 23:09:00,OANDA:EURUSD,1.0626,1.0626,1.06242,1.06245,47.0
2022-12-13 23:10:00,OANDA:EURUSD,1.06245,1.06245,1.06236,1.06236,37.0
2022-12-13 23:11:00,OANDA:EURUSD,1.06236,1.06248,1.06236,1.06247,30.0
2022-12-13 23:12:00,OANDA:EURUSD,1.06247,1.06257,1.06246,1.06252,21.0
2022-12-13 23:13:00,OANDA:EURUSD,1.06252,1.06263,1.06252,1.06262,29.0
2022-12-13 23:14:00,OANDA:EURUSD,1.06262,1.06266,1.06261,1.06266,27.0
2022-12-13 23:15:00,OANDA:EURUSD,1.06266,1.06268,1.06262,1.06263,29.0
2022-12-13 23:16:00,OANDA:EURUSD,1.06263,1.06264,1.06258,1.06258,18.0
2022-12-13 23:17:00,OANDA:EURUSD,1.06258,1.06262,1.06256,1.06256,23.0
2022-12-13 23:18:00,OANDA:EURUSD,1.06256,1.06256,1.06242,1.06243,54.0
2022-12-13 23:19:00,OANDA:EURUSD,1.06243,1.06257,1.06243,1.06257,31.0
2022-12-13 23:20:00,OANDA:EURUSD,1.06257,1.06257,1.06246,1.06252,26.0
2022-12-13 23:21:00,OANDA:EURUSD,1.06252,1.06254,1.06244,1.06244,43.0
2022-12-13 23:22:00,OANDA:EURUSD,1.06244,1.06246,1.06236,1.06236,27.0
2022-12-13 23:23:00,OANDA:EURUSD,1.06236,1.06238,1.06218,1.06219,49.0
2022-12-13 23:24:00,OANDA:EURUSD,1.06219,1.06232,1.06218,1.06232,41.0
2022-12-13 23:25:00,OANDA:EURUSD,1.06232,1.06233,1.06225,1.06228,33.0
2022-12-13 23:26:00,OANDA:EURUSD,1.06228,1.0623,1.06225,1.06228,38.0
2022-12-13 23:27:00,OANDA:EURUSD,1.06228,1.06228,1.06218,1.06218,24.0
2022-12-13 23:28:00,OANDA:EURUSD,1.06218,1.06226,1.06218,1.06226,26.0
2022-12-13 23:29:00,OANDA:EURUSD,1.06226,1.06238,1.06226,1.06236,35.0
2022-12-13 23:30:00,OANDA:EURUSD,1.06236,1.06242,1.06236,1.06242,47.0
2022-12-13 23:31:00,OANDA:EURUSD,1.06242,1.0625,1.06242,1.06244,25.0
2022-12-13 23:32:00,OANDA:EURUSD,1.06244,1.06244,1.06238,1.06238,22.0
2022-12-13 23:33:00,OANDA:EURUSD,1.06238,1.06242,1.06234,1.06238,27.0
2022-12-13 23:34:00,OANDA:EURUSD,1.06238,1.06242,1.06238,1.06242,17.0
2022-12-13 23:35:00,OANDA:EURUSD,1.06242,1.06242,1.06234,1.06236,18.0
2022-12-13 23:36:00,OANDA:EURUSD,1.06236,1.06238,1.06231,1.06232,32.0
2022-12-13 23:37:00,OANDA:EURUSD,1.06232,1.06237,1.06216,1.06222,46.0
2022-12-13 23:38:00,OANDA:EURUSD,1.06222,1.06222,1.06212,1.06213,28.0
2022-12-13 23:39:00,OANDA:EURUSD,1.06213,1.06216,1.06196,1.06215,53.0
2022-12-13 23:40:00,OANDA:EURUSD,1.06215,1.06224,1.06215,1.06216,24.0
2022-12-13 23:41:00,OANDA:EURUSD,1.06216,1.06216,1.06209,1.06211,43.0
2022-12-13 23:42:00,OANDA:EURUSD,1.06211,1.0622,1.06208,1.06211,53.0
2022-12-13 23:43:00,OANDA:EURUSD,1.06211,1.06222,1.06211,1.06218,76.0
2022-12-13 23:44:00,OANDA:EURUSD,1.06218,1.06224,1.06218,1.06224,38.0
2022-12-13 23:45:00,OANDA:EURUSD,1.06224,1.06224,1.06216,1.0622,57.0
2022-12-13 23:46:00,OANDA:EURUSD,1.0622,1.06221,1.06216,1.06217,32.0
2022-12-13 23:47:00,OANDA:EURUSD,1.06217,1.06218,1.06208,1.06216,49.0
2022-12-13 23:48:00,OANDA:EURUSD,1.06216,1.06218,1.0621,1.0621,37.0
2022-12-13 23:49:00,OANDA:EURUSD,1.0621,1.0621,1.06203,1.06206,47.0
2022-12-13 23:50:00,OANDA:EURUSD,1.06206,1.06207,1.06199,1.06205,42.0
2022-12-13 23:51:00,OANDA:EURUSD,1.06205,1.06207,1.06201,1.06206,29.0
2022-12-13 23:52:00,OANDA:EURUSD,1.06206,1.06207,1.06202,1.06207,34.0
2022-12-13 23:53:00,OANDA:EURUSD,1.06207,1.06214,1.06204,1.06214,40.0
2022-12-13 23:54:00,OANDA:EURUSD,1.06214,1.06219,1.0621,1.06216,29.0
2022-12-13 23:55:00,OANDA:EURUSD,1.06216,1.06218,1.06214,1.06216,38.0
2022-12-13 23:56:00,OANDA:EURUSD,1.06216,1.06227,1.06212,1.06224,35.0
2022-12-13 23:57:00,OANDA:EURUSD,1.06224,1.06228,1.0622,1.06225,27.0
2022-12-13 23:58:00,OANDA:EURUSD,1.06225,1.06243,1.06225,1.06237,43.0
2022-12-13 23:59:00,OANDA:EURUSD,1.06237,1.06247,1.06236,1.06241,44.0
2022-12-14 00:00:00,OANDA:EURUSD,1.06241,1.06245,1.06236,1.06238,34.0
2022-12-14 00:01:00,OANDA:EURUSD,1.06238,1.06248,1.06238,1.06244,30.0
2022-12-14 00:02:00,OANDA:EURUSD,1.06244,1.06258,1.06242,1.06258,42.0
2022-12-14 00:03:00,OANDA:EURUSD,1.06258,1.06259,1.06244,1.06249,23.0
2022-12-14 00:04:00,OANDA:EURUSD,1.06249,1.06249,1.06244,1.06244,41.0
2022-12-14 00:05:00,OANDA:EURUSD,1.06244,1.06248,1.06241,1.06245,29.0
2022-12-14 00:06:00,OANDA:EURUSD,1.06245,1.06248,1.06233,1.06243,46.0
2022-12-14 00:07:00,OANDA:EURUSD,1.06243,1.06248,1.06238,1.06242,40.0
2022-12-14 00:08:00,OANDA:EURUSD,1.06242,1.06249,1.06238,1.06242,53.0
2022-12-14 00:09:00,OANDA:EURUSD,1.06242,1.06264,1.06242,1.06264,44.0
2022-12-14 00:10:00,OANDA:EURUSD,1.06264,1.06276,1.06263,1.06267,64.0
2022-12-14 00:11:00,OANDA:EURUSD,1.06267,1.06267,1.06247,1.06248,56.0
2022-12-14 00:12:00,OANDA:EURUSD,1.06248,1.06264,1.06247,1.06264,66.0
2022-12-14 00:13:00,OANDA:EURUSD,1.06264,1.06276,1.06263,1.06272,68.0
2022-12-14 00:14:00,OANDA:EURUSD,1.06272,1.06272,1.06264,1.06268,49.0
2022-12-14 00:15:00,OANDA:EURUSD,1.06268,1.06272,1.06268,1.0627,47.0
2022-12-14 00:16:00,OANDA:EURUSD,1.0627,1.06282,1.06268,1.06277,40.0
2022-12-14 00:17:00,OANDA:EURUSD,1.06277,1.06284,1.06272,1.06276,51.0
2022-12-14 00:18:00,OANDA:EURUSD,1.06276,1.06289,1.06275,1.06288,37.0
2022-12-14 00:19:00,OANDA:EURUSD,1.06288,1.06291,1.06284,1.06286,17.0
2022-12-14 00:20:00,OANDA:EURUSD,1.06286,1.06286,1.06277,1.0628,31.0
2022-12-14 00:21:00,OANDA:EURUSD,1.0628,1.0629,1.0628,1.06283,17.0
2022-12-14 00:22:00,OANDA:EURUSD,1.06283,1.06286,1.0628,1.06285,35.0
2022-12-14 00:23:00,OANDA:EURUSD,1.06285,1.06288,1.06282,1.06288,28.0
2022-12-14 00:24:00,OANDA:EURUSD,1.06288,1.06288,1.06284,1.06288,22.0
2022-12-14 00:25:00,OANDA:EURUSD,1.06288,1.06288,1.06274,1.06274,22.0
2022-12-14 00:26:00,OANDA:EURUSD,1.06274,1.06278,1.06269,1.06269,23.0
2022-12-14 00:27:00,OANDA:EURUSD,1.06269,1.06286,1.06268,1.06286,50.0
2022-12-14 00:28:00,OANDA:EURUSD,1.06286,1.06289,1.06283,1.06288,29.0
2022-12-14 00:29:00,OANDA:EURUSD,1.06288,1.06288,1.06277,1.06286,39.0
2022-12-14 00:30:00,OANDA:EURUSD,1.06286,1.06288,1.0628,1.06282,58.0
2022-12-14 00:31:00,OANDA:EURUSD,1.06282,1.06282,1.06275,1.06278,56.0
2022-12-14 00:32:00,OANDA:EURUSD,1.06278,1.06284,1.06268,1.06274,53.0
2022-12-14 00:33:00,OANDA:EURUSD,1.06274,1.06277,1.0627,1.06272,33.0
2022-12-14 00:34:00,OANDA:EURUSD,1.06272,1.06273,1.06256,1.06264,45.0
2022-12-14 00:35:00,OANDA:EURUSD,1.06264,1.06268,1.0626,1.06266,35.0
2022-12-14 00:36:00,OANDA:EURUSD,1.06266,1.06274,1.06266,1.06273,30.0
2022-12-14 00:37:00,OANDA:EURUSD,1.06273,1.06285,1.0627,1.06272,55.0
2022-12-14 00:38:00,OANDA:EURUSD,1.06272,1.0628,1.06272,1.06275,33.0
2022-12-14 00:39:00,OANDA:EURUSD,1.06275,1.06298,1.06275,1.06298,44.0
2022-12-14 00:40:00,OANDA:EURUSD,1.06298,1.06299,1.0628,1.06292,65.0
2022-12-14 00:41:00,OANDA:EURUSD,1.06292,1.06297,1.06274,1.06276,54.0
2022-12-14 00:42:00,OANDA:EURUSD,1.06276,1.0629,1.06274,1.0629,60.0
2022-12-14 00:43:00,OANDA:EURUSD,1.0629,1.06295,1.06286,1.06288,39.0
2022-12-14 00:44:00,OANDA:EURUSD,1.06288,1.06294,1.06284,1.06294,52.0
2022-12-14 00:45:00,OANDA:EURUSD,1.06294,1.06304,1.06294,1.06298,48.0
2022-12-14 00:46:00,OANDA:EURUSD,1.06298,1.06298,1.06279,1.06279,48.0
2022-12-14 00:47:00,OANDA:EURUSD,1.06279,1.06279,1.06258,1.06263,52.0
2022-12-14 00:48:00,OANDA:EURUSD,1.06263,1.06264,1.06252,1.06254,64.0
2022-12-14 00:49:00,OANDA:EURUSD,1.06254,1.06264,1.06249,1.06262,49.0
2022-12-14 00:50:00,OANDA:EURUSD,1.06262,1.06268,1.06255,1.06267,45.0
2022-12-14 00:51:00,OANDA:EURUSD,1.06267,1.06277,1.06264,1.06268,44.0
2022-12-14 00:52:00,OANDA:EURUSD,1.06268,1.06274,1.06264,1.06274,47.0
2022-12-14 00:53:00,OANDA:EURUSD,1.06274,1.06274,1.06264,1.06268,46.0
2022-12-14 00:54:00,OANDA:EURUSD,1.06268,1.06278,1.06266,1.06278,29.0
2022-12-14 00:55:00,OANDA:EURUSD,1.06278,1.06294,1.06272,1.06278,67.0
2022-12-14 00:56:00,OANDA:EURUSD,1.06278,1.06282,1.06258,1.06258,75.0
2022-12-14 00:57:00,OANDA:EURUSD,1.06258,1.0626,1.06252,1.06255,74.0
2022-12-14 00:58:00,OANDA:EURUSD,1.06255,1.06268,1.06252,1.06262,114.0
2022-12-14 00:59:00,OANDA:EURUSD,1.06262,1.06265,1.06249,1.0626,83.0
2022-12-14 01:00:00,OANDA:EURUSD,1.0626,1.06282,1.06258,1.06282,92.0
2022-12-14 01:01:00,OANDA:EURUSD,1.06282,1.06288,1.06272,1.06274,78.0
2022-12-14 01:02:00,OANDA:EURUSD,1.06274,1.06306,1.06265,1.06301,103.0
2022-12-14 01:03:00,OANDA:EURUSD,1.06301,1.06305,1.06294,1.063,116.0
2022-12-14 01:04:00,OANDA:EURUSD,1.063,1.06312,1.063,1.0631,91.0
2022-12-14 01:05:00,OANDA:EURUSD,1.0631,1.06332,1.06306,1.06326,71.0
2022-12-14 01:06:00,OANDA:EURUSD,1.06326,1.06329,1.06311,1.06311,83.0
2022-12-14 01:07:00,OANDA:EURUSD,1.06311,1.06322,1.06304,1.06306,70.0
2022-12-14 01:08:00,OANDA:EURUSD,1.06306,1.0631,1.06294,1.06306,56.0
2022-12-14 01:09:00,OANDA:EURUSD,1.06306,1.06306,1.0629,1.0629,71.0
2022-12-14 01:10:00,OANDA:EURUSD,1.0629,1.06307,1.06286,1.06296,82.0
