,Close,MA10,MACD,ROC,Momentum,RSI,BOLU,BOLD,CCI,Inflation_Rate_EU,Inflation_Rate_USA,Interest_Rate_EU,Interest_Rate_GER,Funds_Rate_FED,Close_S&P500,Close_DAX
2378,1.21201,1.212389,-0.000719912,0.000867081,-0.00162,44.75046686,1.230875503,1.204166164,-74.11921848,2.2,2.4,1.22,0.28,1.91,2759.82,12496.16992
2379,1.21298,1.212939,-0.000773687,0.000800323,-0.00299,46.45857374,1.230472743,1.203695257,-54.80246346,2.2,2.4,1.22,0.28,1.91,2759.82,12496.16992
2380,1.20594,1.212784,-0.001368598,-0.005803888,-0.00502,37.1872985,1.229403137,1.202982196,-101.1848413,2.2,2.4,1.22,0.28,1.91,2759.82,12496.16992
2381,1.20428,1.211928,-0.00195152,-0.00137652,-0.00773,35.33961195,1.227933101,1.202110566,-143.9539952,2.2,2.4,1.22,0.28,1.91,2784.17,12543.88965
2382,1.20351,1.211235,-0.002447411,-0.000639386,-0.00947,34.45723487,1.225214961,1.201996372,-160.5989682,2.2,2.4,1.22,0.28,1.91,2793.84,12609.84961
2383,1.1962,1.209215,-0.003391173,-0.006073901,-0.00974,27.27392991,1.223271198,1.200946135,-206.7568612,2.2,2.4,1.22,0.28,1.91,2774.02,12417.12988
2384,1.20481,1.208029,-0.003405104,0.007197793,0.00053,42.86255924,1.221867018,1.200201316,-144.600794,2.2,2.4,1.22,0.28,1.91,2798.29,12492.96973
2385,1.20482,1.207148,-0.003376416,8.30E-06,0.00131,42.87835981,1.221237284,1.199576716,-88.63683787,2.2,2.4,1.22,0.28,1.91,2801.31,12540.73047
2386,1.21172,1.206723,-0.002765035,0.005726997,0.01552,52.87036578,1.220148677,1.19977499,-6.84884434,2.2,2.4,1.22,0.28,1.91,2801.31,12540.73047
2387,1.21172,1.206799,-0.002254522,0,0.00691,52.87036578,1.219399921,1.200025746,43.62846297,2.2,2.4,1.22,0.28,1.91,2801.31,12540.73047
2388,1.21303,1.206901,-0.001724354,0.001081108,0.00821,54.7265981,1.219172358,1.200088976,58.78104653,2.2,2.4,1.22,0.28,1.91,2798.43,12561.01953
2389,1.21177,1.20678,-0.001389842,-0.001038721,5.00E-05,52.51611308,1.219226944,1.200108722,24.73232086,2.2,2.4,1.22,0.28,1.91,2809.55,12661.54004
2390,1.21274,1.20746,-0.001034542,0.000800482,0.00102,54.10189181,1.219548477,1.200367523,51.26025658,2.2,2.4,1.22,0.28,1.91,2815.62,12765.94043
2391,1.21053,1.208085,-0.00092068,-0.00182232,-0.0025,49.88453555,1.219616385,1.200374282,39.20111682,2.2,2.4,1.22,0.28,1.91,2804.49,12686.29004
2392,1.20372,1.208106,-0.001364228,-0.005625635,-0.00805,39.37543529,1.219494078,1.199930588,-65.21448545,2.2,2.4,1.22,0.28,1.91,2801.83,12561.41992
2393,1.20908,1.209394,-0.001268612,0.004452863,-0.00366,48.80702939,1.218902815,1.199782185,-33.70862908,2.2,2.4,1.22,0.28,1.91,2801.83,12561.41992
2394,1.21167,1.21008,-0.000972632,0.002142125,0.00114,52.75341364,1.218041115,1.200096551,40.9964196,2.2,2.4,1.22,0.28,1.91,2801.83,12561.41992
2395,1.21551,1.211149,-0.00042333,0.00316918,0.01179,58.07728321,1.217932357,1.200139309,83.57202789,2.2,2.4,1.22,0.28,1.91,2806.98,12548.57031
2396,1.21493,1.21147,-3.44E-05,-0.000477166,0.00585,56.99937611,1.218066169,1.200077497,110.5874988,2.2,2.4,1.22,0.28,1.91,2820.4,12689.38965
2397,1.21664,1.211962,0.000407104,0.001407488,0.00497,59.46395124,1.21857794,1.199940393,95.28351442,2.2,2.4,1.22,0.28,1.91,2846.07,12579.33008
2398,1.2174,1.212399,0.000809006,0.000624671,0.00189,60.57968949,1.219874568,1.199410432,145.4822615,2.2,2.4,1.22,0.28,1.91,2837.44,12809.23047
2399,1.20704,1.211926,0.000288228,-0.008509939,-0.00789,42.75530424,1.219684357,1.199388643,15.98222858,2.2,2.4,1.22,0.28,1.91,2818.82,12860.40039
2400,1.20488,1.21114,-0.000295381,-0.001789502,-0.01176,40.02700442,1.219673222,1.199152445,-53.10175833,2.2,2.4,1.22,0.28,1.91,2818.82,12860.40039
2401,1.20898,1.210985,-0.000422193,0.003402828,-0.00842,47.14092839,1.219638202,1.199299798,-55.72180745,2.2,2.4,1.22,0.28,1.91,2818.82,12860.40039
2402,1.20627,1.21124,-0.000732918,-0.002241559,-0.00077,43.36330405,1.219469078,1.199900588,-39.20158343,2.2,2.4,1.22,0.28,1.91,2802.6,12798.2002
2403,1.19692,1.210024,-0.00171388,-0.007751167,-0.00796,33.17267594,1.219275272,1.200211728,-163.3275062,2.2,2.4,1.22,0.28,1.91,2816.29,12805.5
2404,1.19128,1.207985,-0.002912823,-0.004712094,-0.0177,28.65869266,1.220897521,1.197701479,-243.2195524,2.1,2.2,1.3,0.29,1.91,2813.36,12737.04981
2405,1.1846,1.204894,-0.004351849,-0.005607414,-0.02167,24.30608688,1.223371911,1.193522089,-252.7756416,2.1,2.2,1.3,0.29,1.91,2827.22,12546.33008
2406,1.19001,1.202402,-0.004998131,0.004566942,-0.00691,33.40727405,1.224670161,1.190108173,-191.9748958,2.1,2.2,1.3,0.29,1.91,2840.35,12615.75977
2407,1.19284,1.200022,-0.005221763,0.002378131,0.00156,37.75711581,1.224852796,1.187781537,-139.442129,2.1,2.2,1.3,0.29,1.91,2840.35,12615.75977
2408,1.19844,1.198126,-0.004890742,0.004694678,0.01384,45.57366142,1.224226684,1.186730316,-79.03910701,2.1,2.2,1.3,0.29,1.91,2840.35,12615.75977
2409,1.19476,1.196898,-0.004869221,-0.003070659,0.00475,41.7458079,1.223768879,1.185560454,-79.60538427,2.1,2.2,1.3,0.29,1.91,2850.4,12598.20996
2410,1.19286,1.195696,-0.004948438,-0.001590278,2.00E-05,39.82678603,1.222982441,1.184406226,-79.04396939,2.1,2.2,1.3,0.29,1.91,2858.45,12648.19043
2411,1.19017,1.193815,-0.005168697,-0.002255084,-0.00827,37.14096884,1.222233833,1.183041167,-86.38612695,2.1,2.2,1.3,0.29,1.91,2857.7,12633.54004
2412,1.19779,1.192967,-0.004674498,0.006402447,0.00303,48.14709451,1.221923149,1.182285518,-52.31605628,2.1,2.2,1.3,0.29,1.91,2853.58,12676.11035
2413,1.19132,1.192407,-0.004750161,-0.005401615,-0.00154,41.3213762,1.221421133,1.1814202,-56.81779638,2.1,2.2,1.3,0.29,1.91,2833.28,12424.34961
2414,1.19031,1.19231,-0.004835877,-0.000847799,0.00014,40.32968226,1.220359436,1.180383897,-73.2970733,2.1,2.2,1.3,0.29,1.91,2833.28,12424.34961
2415,1.19323,1.193173,-0.00461499,0.002453142,-0.00456,44.6006521,1.218586473,1.179938194,-59.58270933,2.1,2.2,1.3,0.29,1.91,2833.28,12424.34961
2416,1.18492,1.192664,-0.005052243,-0.00696429,-0.0064,36.36918284,1.216303667,1.179445333,-86.11157695,2.1,2.2,1.3,0.29,1.91,2821.93,12358.74023
2417,1.1812,1.1915,-0.005633997,-0.003139452,-0.00911,33.31125938,1.214074237,1.178422763,-128.8502296,2.1,2.2,1.3,0.29,1.91,2839.96,12358.87012
2418,1.17635,1.189291,-0.006412477,-0.004105994,-0.01688,29.69445726,1.210345743,1.178083591,-169.7750626,2.1,2.2,1.3,0.29,1.91,2818.37,12163.00977
2419,1.17918,1.187733,-0.006723566,0.002405747,-0.00574,34.31807336,1.208272863,1.176967804,-157.9273009,2.1,2.2,1.3,0.29,1.92,2840.69,12237.16992
2420,1.17642,1.186089,-0.007110845,-0.00234061,-0.00478,32.03511188,1.206951365,1.175426635,-157.1485104,2.1,2.2,1.3,0.29,1.92,2850.13,12210.54981
2421,1.17169,1.184241,-0.007710556,-0.004020673,-0.00466,28.43336274,1.205635137,1.17349653,-171.8285168,2.1,2.2,1.3,0.29,1.92,2850.13,12210.54981
2422,1.17298,1.18176,-0.007989639,0.001100974,-0.0062,30.79130904,1.203279446,1.172435554,-152.7202073,2.1,2.2,1.3,0.29,1.92,2850.13,12210.54981
2423,1.17759,1.180387,-0.007749495,0.003930161,0.00117,38.79807424,1.20190288,1.17138212,-108.9562373,2.1,2.2,1.3,0.29,1.92,2857.05,12331.29981
2424,1.17603,1.178959,-0.007597479,-0.00132474,0.00434,37.18075474,1.201422111,1.170236889,-87.18090542,2.1,2.2,1.3,0.29,1.92,2862.96,12384.49023
2425,1.18125,1.177761,-0.006975386,0.004438662,0.00827,45.6103263,1.201260107,1.169557227,-57.67006466,2.1,2.2,1.3,0.29,1.92,2861.82,12385.7002
2426,1.1874,1.178009,-0.005917902,0.005206349,0.00981,53.73693412,1.201028257,1.169440743,-3.148778649,2.1,2.2,1.3,0.29,1.92,2856.98,12365.58008
2427,1.18657,1.178546,-0.00508816,-0.000699006,0.01054,52.55931987,1.200729322,1.169454345,27.48424888,2.1,2.2,1.3,0.29,1.92,2874.69,12394.51953
2428,1.19124,1.180035,-0.004007556,0.003935714,0.00999,58.27563522,1.199734373,1.169818627,51.08507716,2.1,2.2,1.3,0.29,1.92,2874.69,12394.51953
2429,1.18977,1.181094,-0.003232524,-0.001234008,0.00237,55.91905077,1.198914214,1.170101453,50.28390143,2.1,2.2,1.3,0.29,1.92,2874.69,12394.51953
2430,1.19099,1.182551,-0.002491145,0.001025408,0.00442,57.50374908,1.198366047,1.17029262,58.62495819,2.1,2.2,1.3,0.29,1.92,2896.74,12538.30957
2431,1.19474,1.184856,-0.001582759,0.003148641,0.0035,62.15083678,1.198603437,1.17020623,84.81057902,2.1,2.2,1.3,0.29,1.92,2897.52,12527.41992
2432,1.19784,1.187342,-0.000605729,0.002594707,0.00807,65.60551049,1.19904757,1.16997243,126.8960414,2.1,2.2,1.3,0.29,1.92,2914.04,12561.67969
2433,1.19655,1.189238,6.37E-05,-0.001076938,0.00556,62.94892041,1.199743051,1.169632283,122.8370038,2.1,2.2,1.3,0.29,1.92,2901.13,12494.24023
2434,1.19805,1.19144,0.000707197,0.001253604,0.00331,64.79095392,1.20092673,1.16915327,117.131499,2.1,2.2,1.3,0.29,1.91,2901.52,12364.05957
2435,1.20367,1.193682,0.001651584,0.004690956,0.00583,70.82847129,1.202621865,1.168382135,135.790278,2.1,2.2,1.36,0.37,1.91,2901.52,12364.05957
2436,1.20342,1.195284,0.002352724,-0.000207698,0.00687,70.23320974,1.205363087,1.167321913,144.4195381,2.1,2.2,1.36,0.37,1.91,2901.52,12364.05957
2437,1.20343,1.19697,0.002876036,8.31E-06,0.00538,70.24432417,1.207527186,1.167164147,113.625576,2.1,2.2,1.36,0.37,1.91,2901.52,12346.41016
2438,1.20139,1.197985,0.003090528,-0.001695155,-0.00228,64.76318166,1.209334229,1.167770437,103.2829242,2.1,2.2,1.36,0.37,1.92,2896.72,12210.20996
2439,1.20938,1.199946,0.003860737,0.00665063,0.00596,73.69549718,1.211678494,1.168247506,122.1748378,2.1,2.2,1.36,0.37,1.92,2888.6,12040.45996
2440,1.20838,1.201685,0.004340408,-0.00082687,0.00495,71.18607838,1.213891538,1.169176462,120.212766,2.1,2.2,1.36,0.37,1.92,2878.05,11955.25
2441,1.20891,1.203102,0.004709034,0.000438604,0.00752,71.75250735,1.2150786,1.171444734,105.0053629,2.1,2.2,1.36,0.37,1.92,2871.68,11959.62988
2442,1.21242,1.20456,0.005224179,0.002903442,0.00304,75.32225344,1.216113353,1.174147647,113.9359158,2.1,2.2,1.36,0.37,1.92,2871.68,11959.62988
2443,1.21182,1.206087,0.005520385,-0.000494878,0.00344,73.55669835,1.217210155,1.176723511,120.4324751,2.1,2.2,1.36,0.37,1.92,2871.68,11959.62988
2444,1.20169,1.206451,0.004881454,-0.008359327,-0.00722,51.09106702,1.216626421,1.180187246,59.02983537,2.1,2.2,1.36,0.37,1.92,2877.13,11986.33984
2445,1.20627,1.206711,0.004690594,0.003811299,-0.00615,57.59696003,1.215791904,1.183628096,50.55710526,2.1,2.2,1.36,0.37,1.92,2887.89,11970.26953
2446,1.20116,1.206485,0.00407997,-0.004236199,-0.01066,49.44351772,1.215191409,1.185990924,20.42706795,2.1,2.2,1.36,0.37,1.92,2888.92,12032.29981
2447,1.20036,1.206178,0.003491248,-0.000666023,-0.00133,48.25525457,1.214635988,1.187795678,-8.190941958,2.1,2.2,1.36,0.37,1.92,2904.18,12055.54981
2448,1.20645,1.206684,0.003476024,0.005073478,0.00018,56.99681035,1.214375965,1.189483369,31.56194103,2.1,2.2,1.36,0.37,1.92,2904.98,12124.33008
2449,1.21615,1.207361,0.004198273,0.008040118,0.01499,66.89451281,1.215028933,1.1911664,136.951739,2.1,2.2,1.36,0.37,1.92,2904.98,12124.33008
2450,1.21282,1.207805,0.004450653,-0.002738149,0.01246,61.4955835,1.215630053,1.193012281,148.9630364,2.1,2.2,1.36,0.37,1.92,2904.98,12124.33008
2451,1.21467,1.208381,0.004745246,0.001525371,0.00822,63.32283325,1.216339013,1.194538321,141.5583011,2.1,2.2,1.36,0.37,1.92,2888.8,12096.41016
2452,1.20705,1.207844,0.004314111,-0.006273309,-0.0091,52.02403762,1.216396994,1.195731673,53.87969898,2.1,2.2,1.36,0.37,1.92,2904.31,12157.66992
2453,1.20791,1.207453,0.003995768,0.000712481,-0.00491,53.07402975,1.216108858,1.197092475,21.26965702,2.1,2.2,1.36,0.37,1.92,2907.95,12219.01953
2454,1.2142,1.208704,0.004202585,0.005207342,-0.00047,60.15988976,1.216137923,1.198513744,82.10446477,2.1,2.2,1.36,0.37,1.92,2930.75,12326.48047
2455,1.21513,1.20959,0.004390916,0.000765936,0.00808,61.1242686,1.216901738,1.199145929,119.4709009,2.1,2.2,1.36,0.37,1.92,2929.67,12430.87988
2456,1.22219,1.211693,0.005051621,0.005810078,0.01428,67.71592716,1.21897297,1.19863603,177.7128984,2.1,2.2,1.36,0.37,1.92,2929.67,12430.87988
2457,1.21744,1.213401,0.005132781,-0.003886466,0.00324,60.0982221,1.220358482,1.198926852,144.0112818,2.1,2.2,1.36,0.37,1.92,2929.67,12430.87988
2458,1.22268,1.215024,0.005555881,0.004304114,0.00755,64.93349485,1.221801665,1.199309668,146.068508,2.1,2.2,1.36,0.37,1.93,2919.37,12350.82031
2459,1.21778,1.215187,0.005433172,-0.00400759,-0.00441,57.67214861,1.22289793,1.199452403,109.2825723,2.1,2.2,1.36,0.37,1.93,2915.56,12374.66016
2460,1.22151,1.216056,0.005572665,0.003062951,0.00407,61.32974397,1.224115383,1.19942095,112.2965713,2.1,2.2,1.36,0.37,1.93,2905.97,12385.88965
2461,1.22497,1.217086,0.00589446,0.00283256,0.00229,64.49215627,1.225925531,1.199240803,139.4363251,2.1,2.2,1.36,0.37,2.18,2914,12435.58984
2462,1.21922,1.218303,0.005620716,-0.004693993,0.00144,56.03118048,1.226939397,1.199300937,92.0525107,2.1,2.2,1.36,0.37,2.18,2913.98,12246.73047
2463,1.2193,1.219442,0.005348572,6.56E-05,-0.00221,56.12017394,1.227557469,1.199392531,64.91443098,2.1,2.2,1.36,0.37,2.18,2913.98,12246.73047
2464,1.21905,1.219927,0.005054458,-0.000205036,-0.00592,55.72852376,1.227760619,1.200415714,40.32264249,2.1,2.2,1.36,0.37,2.18,2913.98,12246.73047
2465,1.22243,1.220657,0.005036056,0.002772651,0.00321,59.92939529,1.228254998,1.201544668,77.35553464,2.3,2.1,1.47,0.4,2.18,2924.59,12339.03027
2466,1.22126,1.220564,0.004870914,-0.00095711,0.00196,57.81923995,1.228376195,1.203433471,86.68964693,2.3,2.1,1.47,0.4,2.18,2923.43,12287.58008
2467,1.221,1.22092,0.00466528,-0.000212895,0.00195,57.32089226,1.227264745,1.206493255,47.52744201,2.3,2.1,1.47,0.4,2.18,2925.51,12287.58008
2468,1.21265,1.219917,0.003784908,-0.006838657,-0.00978,43.83803898,1.226118416,1.208738584,-38.10109217,2.3,2.1,1.47,0.4,2.18,2901.61,12244.13965
2469,1.21644,1.219783,0.003354361,0.003125387,-0.00482,49.79378995,1.226047013,1.209037987,-44.61396209,2.3,2.1,1.47,0.4,2.18,2885.57,12111.90039
2470,1.21893,1.219525,0.003177444,0.002046957,-0.00207,53.40113151,1.226099038,1.209325296,2.874960295,2.3,2.1,1.47,0.4,2.18,2885.57,12111.90039
2471,1.21726,1.218754,0.002869405,-0.001370054,0.00461,50.68717711,1.226142046,1.209547954,-3.025358624,2.3,2.1,1.47,0.4,2.18,2885.57,12111.90039
2472,1.21775,1.218607,0.002634452,0.000402543,0.00131,51.49091105,1.225698267,1.210920067,13.60262181,2.3,2.1,1.47,0.4,2.18,2884.43,11947.16016
2473,1.21751,1.218428,0.002401204,-0.000197085,-0.00142,51.03820067,1.224453527,1.21308614,-49.32975608,2.3,2.1,1.47,0.4,2.18,2880.34,11977.21973
2474,1.21072,1.217595,0.001649444,-0.005576956,-0.00654,39.98669591,1.22426682,1.213379846,-174.0757599,2.3,2.1,1.47,0.4,2.18,2785.68,11712.5
2475,1.21195,1.216547,0.00113978,0.001015924,-0.0058,42.49303228,1.224751768,1.212555898,-199.4250958,2.3,2.1,1.47,0.4,2.18,2728.37,11539.34961
2476,1.21261,1.215682,0.000780132,0.000544577,-0.0049,43.89013192,1.224884417,1.211656583,-144.2357477,2.3,2.1,1.47,0.4,2.18,2767.13,11523.80957
2477,1.1994,1.213522,-0.000564323,-0.010893857,-0.01132,28.49480366,1.226534106,1.208484561,-263.8725066,2.3,2.1,1.47,0.4,2.18,2767.13,11523.80957
2478,1.19059,1.211316,-0.002314033,-0.007345339,-0.02136,22.61622037,1.229832852,1.202449148,-315.2331256,2.3,2.1,1.47,0.4,2.18,2767.13,11523.80957
2479,1.18592,1.208264,-0.004031052,-0.003922425,-0.02669,20.16589895,1.232926352,1.196199648,-275.099373,2.3,2.1,1.47,0.4,2.18,2750.79,11614.16016
2480,1.1917,1.205541,-0.004869275,0.004873853,-0.0077,30.51831712,1.234122402,1.191899598,-197.3541549,2.3,2.1,1.47,0.4,2.18,2809.92,11776.54981
2481,1.19407,1.203222,-0.005281452,0.001988756,0.00348,34.3942249,1.233664743,1.18917959,-140.6090508,2.3,2.1,1.47,0.4,2.19,2809.21,11715.03027
2482,1.19255,1.200702,-0.005665449,-0.001272957,0.00663,33.07926739,1.233095192,1.186981474,-110.5001397,2.3,2.1,1.47,0.4,2.19,2768.78,11589.20996
2483,1.19316,1.198267,-0.005853077,0.000511509,0.00146,34.20099969,1.232445966,1.185038701,-95.00045226,2.3,2.1,1.47,0.4,2.19,2767.78,11553.83008
2484,1.19347,1.196542,-0.005908647,0.000259814,-0.0006,34.81794398,1.231698772,1.183479561,-77.8327423,2.3,2.1,1.47,0.4,2.19,2767.78,11553.83008
2485,1.1923,1.194577,-0.005978184,-0.000980335,-0.00025,33.50071176,1.230264667,1.182016666,-80.759327,2.3,2.1,1.47,0.4,2.19,2767.78,11553.83008
2486,1.18953,1.192269,-0.006185506,-0.002323241,-0.00363,30.46848625,1.22836172,1.180665946,-84.51312972,2.3,2.1,1.47,0.4,2.19,2755.88,11524.33984
2487,1.18558,1.190887,-0.006592547,-0.003320639,-0.00789,26.64701308,1.226761251,1.178964082,-92.42477189,2.3,2.1,1.47,0.4,2.2,2740.69,11274.28027
2488,1.18492,1.19032,-0.006888974,-0.00055669,-0.00738,26.04064545,1.225682319,1.177083014,-90.68861162,2.3,2.1,1.47,0.4,2.2,2656.1,11191.62988
2489,1.18622,1.19035,-0.006939007,0.00109712,-0.00331,29.549216,1.224331587,1.175398413,-88.42720116,2.3,2.1,1.47,0.4,2.2,2705.57,11307.12012
2490,1.1862,1.1898,-0.006900726,-1.69E-05,0.00062,29.52527319,1.221957987,1.17463168,-73.93112952,2.3,2.1,1.47,0.4,2.2,2658.69,11200.62012
2491,1.18234,1.188627,-0.007100012,-0.003254089,-0.00258,25.15448786,1.219274677,1.17396299,-85.15878366,2.3,2.1,1.47,0.4,2.2,2658.69,11200.62012
2492,1.179,1.187272,-0.007441676,-0.002824907,-0.00722,22.02042374,1.215965312,1.173410355,-113.4079585,2.3,2.1,1.47,0.4,2.2,2658.69,11200.62012
2493,1.18441,1.186397,-0.007192988,0.004588634,-0.00179,36.30335227,1.212156792,1.173826875,-90.55166539,2.3,2.1,1.47,0.4,2.2,2641.25,11335.48047
2494,1.1871,1.18576,-0.006701589,0.002271173,0.00476,42.15667105,1.208638523,1.174626143,-60.49419826,2.3,2.1,1.47,0.4,2.2,2682.63,11287.38965
2495,1.18596,1.185126,-0.006331159,-0.000960323,0.00696,40.40817406,1.204863075,1.175840258,-55.85260715,2.3,2.1,1.47,0.4,2.2,2711.74,11447.50977
2496,1.17758,1.183931,-0.006637276,-0.007066006,-0.00683,30.18322983,1.199759615,1.177771385,-119.4198831,2.3,2.1,1.47,0.4,2.2,2740.37,11468.54004
2497,1.18355,1.183728,-0.006325233,0.005069719,-0.00355,41.83386788,1.196543024,1.178732309,-105.9595373,1.9,2.2,1.4,0.31,2.19,2723.06,11518.99023
2498,1.18118,1.183354,-0.006197733,-0.00200245,-0.00478,38.96570383,1.195875689,1.178249311,-91.53751978,1.9,2.2,1.4,0.31,2.19,2723.06,11518.99023
2499,1.18047,1.182779,-0.006083848,-0.000601094,0.00289,38.09629079,1.195947688,1.177469312,-103.0463823,1.9,2.2,1.4,0.31,2.19,2723.06,11518.99023
2500,1.17967,1.182126,-0.005989108,-0.000677696,-0.00388,37.06102889,1.195859674,1.176553326,-111.1966491,1.9,2.2,1.4,0.31,2.2,2738.31,11494.95996
2501,1.17801,1.181693,-0.005979051,-0.001407173,-0.00317,34.87594029,1.195324126,1.175635207,-125.4585758,1.9,2.2,1.4,0.31,2.2,2755.45,11484.33984
2502,1.17939,1.181732,-0.005792949,0.001171467,-0.00108,38.23943926,1.194296151,1.175141516,-109.1928923,1.9,2.2,1.4,0.31,2.2,2813.89,11579.09961
2503,1.17706,1.180997,-0.005766995,-0.001975598,-0.00261,34.86165321,1.193001567,1.174945433,-96.59092613,1.9,2.2,1.4,0.31,2.2,2806.83,11527.32031
2504,1.17683,1.17997,-0.005699288,-0.000195402,-0.00118,34.52714202,1.191215775,1.174975559,-118.420374,1.9,2.2,1.4,0.31,2.19,2781.01,11529.16016
2505,1.18026,1.1794,-0.005307673,0.00291461,0.00087,43.50899168,1.189518183,1.175384484,-64.8168034,1.9,2.2,1.4,0.31,2.19,2781.01,11529.16016
2506,1.18165,1.179807,-0.004829483,0.001177707,0.00459,46.79547352,1.18815299,1.175832676,-26.73575215,1.9,2.2,1.4,0.31,2.19,2781.01,11529.16016
2507,1.18432,1.179884,-0.004186805,0.002259552,0.00749,52.67203991,1.187470962,1.176031038,11.09090992,1.9,2.2,1.4,0.31,2.19,2726.22,11325.44043
2508,1.1886,1.180626,-0.003294144,0.003613888,0.00834,60.45218292,1.187812725,1.175851275,144.4886978,1.9,2.2,1.4,0.31,2.2,2722.18,11472.21973
2509,1.18667,1.181246,-0.002711186,-0.001623759,0.00502,55.85195642,1.188335899,1.175606101,138.8329646,1.9,2.2,1.4,0.31,2.2,2701.58,11412.53027
2510,1.18675,1.181954,-0.002217174,6.74E-05,0.00243,56.00614402,1.188534861,1.175504806,131.6768827,1.9,2.2,1.4,0.31,2.2,2730.2,11353.66992
2511,1.18632,1.182785,-0.001839163,-0.000362334,-0.00228,54.8618326,1.188971813,1.175349854,110.7706991,1.9,2.2,1.4,0.31,2.2,2736.27,11341
2512,1.18364,1.18321,-0.001735831,-0.002259087,-0.00303,48.06150611,1.189340654,1.175516679,69.93783466,1.9,2.2,1.4,0.31,2.2,2736.27,11341
2513,1.18321,1.183825,-0.001669392,-0.000363286,-0.00354,47.02241054,1.189400545,1.175530122,31.20837024,1.9,2.2,1.4,0.31,2.2,2736.27,11341
2514,1.17596,1.183738,-0.002176663,-0.006127399,-0.01036,33.4672384,1.189058232,1.175114768,-83.27989918,1.9,2.2,1.4,0.31,2.2,2690.73,11244.54004
2515,1.17359,1.183071,-0.002738352,-0.002015375,-0.01005,30.29517775,1.188979467,1.174072866,-149.0958329,1.9,2.2,1.4,0.31,2.2,2641.89,11066.41016
2516,1.17185,1.182091,-0.003286018,-0.00148263,-0.01136,28.12092698,1.189564094,1.17264724,-168.9860643,1.9,2.2,1.4,0.31,2.2,2649.93,11244.16992
2517,1.17381,1.18104,-0.003521301,0.001672569,-0.00215,34.04534749,1.189808929,1.171576405,-131.5749046,1.9,2.2,1.4,0.31,2.2,2649.93,11138.49023
2518,1.17291,1.179471,-0.003737305,-0.000766734,-0.00068,32.6714457,1.189896459,1.170629541,-114.6116106,1.9,2.2,1.4,0.31,2.2,2632.56,11192.69043
2519,1.17933,1.178737,-0.003351812,0.005473566,0.00748,48.98776739,1.189812326,1.17040434,-41.79193413,1.9,2.2,1.4,0.31,2.2,2632.56,11192.69043
2520,1.17764,1.177826,-0.003146406,-0.001433017,0.00383,45.74527908,1.189779846,1.170302154,-30.43912976,1.9,2.2,1.4,0.31,2.2,2632.56,11192.69043
2521,1.17086,1.17628,-0.003490473,-0.005757277,-0.00205,35.32325694,1.189944412,1.169681255,-98.99714714,1.9,2.2,1.4,0.31,2.2,2673.45,11354.71973
2522,1.17089,1.175005,-0.00371787,2.56E-05,-0.00844,35.39561996,1.190220329,1.168721671,-115.119803,1.9,2.2,1.4,0.31,2.2,2682.17,11309.11035
2523,1.16753,1.173437,-0.004121696,-0.002869612,-0.01011,31.0696766,1.190721524,1.167218142,-136.8585066,1.9,2.2,1.4,0.31,2.2,2743.79,11298.87988
2524,1.16951,1.172792,-0.004233164,0.001695888,-0.00135,36.17698437,1.191106446,1.166013554,-120.1514686,1.9,2.2,1.4,0.31,2.2,2737.76,11298.23047
2525,1.17439,1.172872,-0.003882968,0.004172688,0.0035,46.94261917,1.191010475,1.165454525,-63.54721987,1.9,2.2,1.4,0.31,2.2,2760.17,11257.24023
2526,1.17541,1.173228,-0.003482979,0.000868536,0.00788,48.94274635,1.190726903,1.165135097,-36.31722779,1.5,2.2,1.23,0.19,2.2,2760.17,11257.24023
2527,1.17711,1.173558,-0.002994294,0.001446304,0.0076,52.27446882,1.190286993,1.16493134,-23.14446146,1.5,2.2,1.23,0.19,2.2,2760.17,11257.24023
2528,1.17513,1.17378,-0.002735246,-0.001682086,0.00074,48.20379454,1.188919921,1.165154079,-15.85151675,1.5,2.2,1.23,0.19,2.19,2790.37,11465.45996
2529,1.1791,1.173757,-0.002184422,0.00337835,0.00369,55.8611761,1.187408535,1.165669798,16.35321926,1.5,2.2,1.23,0.19,2.2,2700.06,11335.32031
2530,1.17964,1.173957,-0.001684895,0.000457976,0.00253,56.82582035,1.18593166,1.166366007,60.12435747,1.5,2.2,1.23,0.19,2.2,2700.06,11200.24023
2531,1.18079,1.17495,-0.001182588,0.000974874,0.00566,58.94874433,1.184691627,1.167061373,107.1644441,1.5,2.2,1.23,0.19,2.2,2695.95,10810.98047
2532,1.1838,1.176241,-0.000535452,0.002549141,0.0047,64.08464541,1.184029571,1.167456762,142.1359657,1.5,2.2,1.23,0.19,2.19,2633.08,10788.08984
2533,1.18744,1.178232,0.000268036,0.003074844,0.0078,69.25333652,1.184627394,1.167083272,195.8613869,1.5,2.2,1.23,0.19,2.19,2633.08,10788.08984
2534,1.18773,1.180054,0.000917628,0.000244223,0.00694,69.64010827,1.186662383,1.166055617,195.2769619,1.5,2.2,1.23,0.19,2.19,2633.08,10788.08984
2535,1.18683,1.181298,0.001344316,-0.000757748,0.00303,66.74491899,1.188233947,1.165719386,144.816633,1.5,2.2,1.23,0.19,2.2,2637.72,10622.07031
2536,1.18399,1.182156,0.001436743,-0.002392929,-0.00345,58.25362632,1.189247942,1.166011058,107.6512784,1.5,2.2,1.23,0.19,2.19,2636.78,10780.50977
